"season","id","mean","sd","2.5%","25%","50%","75%","97.5%"
"A","555",-2.10110215445172,2.2033758060145,-6.49623553808574,-3.60381987265544,-2.11499508554302,-0.643861157082212,2.22755786899823
"A","556",-0.413617042332403,2.18178673174233,-4.59128978150546,-1.91970281120282,-0.466188547146206,1.02789747665173,3.90662330453019
"A","557",5.89591645672996,2.26751082698044,1.56343416855997,4.31788762404197,5.88334738873938,7.47802465755165,10.3138830181975
"A","558",-11.7187318551955,2.26361554048184,-16.0795516093228,-13.2293411319143,-11.7233964863384,-10.2032681683376,-7.28367823038649
"A","559",24.3098109160979,2.04977627370604,20.3810449730779,22.9394499690847,24.3137740647902,25.6791630485448,28.4445623273393
"A","560",-2.62775785211008,2.27251689326617,-7.06066715557273,-4.15624841656324,-2.70150216628853,-1.16638356269853,1.91963878547164
"A","561",-8.14867320186795,2.24498093338058,-12.5230948519675,-9.63148770018934,-8.16088125035106,-6.66981986218697,-3.77896497892987
"A","562",0.671334605306518,2.14882940230253,-3.60441812250619,-0.787266016034085,0.650703544296823,2.11168986537356,4.94438036756383
"A","563",0.0268803960429256,9.38807045985128,-18.3096073000192,-6.36470372284801,-0.0824341653618216,6.38401501941562,18.3049754421978
"A","564",-8.33690271973939,2.32030121840682,-12.9442057438252,-9.90285555992953,-8.3146903797973,-6.78290051813859,-3.85599247404454
"A","565",-12.428753876648,2.2199632238012,-16.8269432876742,-13.9147805835192,-12.424587081978,-10.9283889177514,-8.0380997165126
"A","566",-12.6524726876506,2.2483279080128,-17.1571824956911,-14.196071257345,-12.664562566579,-11.1152210293733,-8.38309728467829
"A","567",-5.87508517908717,2.35657549004871,-10.4885176573806,-7.49718725772418,-5.87108720298861,-4.27352748692734,-1.33942560663707
"A","568",11.0037581434413,2.24987261030368,6.61409178958483,9.54433965610965,11.0185633730286,12.4848423964042,15.3089168112015
"A","569",-0.388475174800906,2.05609213572629,-4.35892021691823,-1.79479562892253,-0.408411213827513,1.04495348944271,3.59602925208161
"A","570",2.15007803072101,2.38658019057019,-2.53447709499068,0.570304893857061,2.13840934372868,3.78028561863267,6.81224090485116
"A","571",-18.751094729253,2.22409960834853,-23.1390478222411,-20.268497431977,-18.736940787291,-17.2315264532102,-14.4055197646043
"A","572",-0.0933405742632989,9.12175346811761,-17.8671601902401,-6.12802584654148,-0.144528184925376,6.11999906400619,17.5836509228117
"A","573",5.12380195139769,2.06863033447174,1.04431912777579,3.74014985682099,5.11127722248433,6.53797292819756,9.11938837489867
"A","574",2.92611355881945,2.24579467665277,-1.53937149153245,1.46803409760523,2.93848296959715,4.4625815597638,7.28834545287409
"A","575",-0.944890034118668,2.21421901126145,-5.30347005494227,-2.40395951898837,-0.929847923308496,0.543989459489635,3.38249830591161
"A","576",13.0388717737843,2.19132288577088,8.75558020160137,11.5908678613503,13.0541606441811,14.475163494026,17.3670371866587
"A","577",14.4025741866866,2.03937152417255,10.3881760750149,13.0302866567128,14.4241531256535,15.7632484524703,18.4307279622508
"A","578",-0.212110225197177,2.15075976166983,-4.51856427808655,-1.64962159183628,-0.172611365543947,1.25566151892074,3.98152713583125
"A","579",-10.2271813806334,2.2209207342818,-14.5101113048577,-11.7283057791843,-10.267894780167,-8.73051081149221,-5.88762369439828
"A","580",-5.85489742801735,2.2972397153547,-10.3851712722685,-7.3938505575102,-5.84751574589671,-4.3436078885599,-1.31632127739102
"A","581",10.1096184818121,2.23681651185069,5.7339564711512,8.60538572370927,10.0895943263119,11.6067988448629,14.446016160096
"A","582",-12.9851273833542,2.32556997254959,-17.5117216927772,-14.5573426029096,-12.9611707094639,-11.4346965727943,-8.37772100546223
"A","583",-1.87078988031013,2.12777210220226,-6.15094824787905,-3.30515742348725,-1.87185120150258,-0.379457870554495,2.18392962088426
"A","584",-0.0933233051714936,9.52657721362096,-18.3589064908193,-6.67001480149561,-0.201850208043232,6.57987206770859,17.8667588774139
"A","585",0.0569185990087149,9.04951160490515,-17.7153222146941,-6.07109762245834,0.056259590690396,6.27041753501462,17.3891310820317
"A","586",-10.4538541373419,2.28647947908994,-14.8077499523234,-12.0672076079762,-10.4448270356636,-8.86334887489794,-5.96955855634976
"A","587",2.82705701801668,2.18526726588658,-1.50181157923138,1.37457513845568,2.81420058472269,4.26710083916096,7.1758308327879
"A","588",-10.3464858588807,2.22285531823112,-14.781689006514,-11.8234819051305,-10.3108552715374,-8.86094505869329,-6.00899403351619
"A","589",0.258987201689095,2.10705969524343,-3.84250119484174,-1.14829805431122,0.274167048438471,1.65931606047784,4.44271225413137
"A","590",-5.25807893920248,2.26062818459556,-9.76232851507221,-6.75158929910998,-5.26824526285188,-3.72470771966199,-0.763700562349862
"A","591",-0.151494404122003,9.31868298591656,-18.3343635380143,-6.53868449883435,-0.0755628234158944,6.3213443061262,17.9458198332348
"A","592",5.08819427327065,2.12070861072276,1.05405607384132,3.60356370569863,5.08163629817093,6.53314507981094,9.1964487210713
"A","593",-18.632826303795,2.31874052192092,-23.1779745265291,-20.2148100039763,-18.6419131743575,-17.0155096551639,-14.2050391914095
"A","594",-11.4791140265403,2.23075306874547,-15.9307984597592,-12.9752309861004,-11.4820498142569,-9.9432493617657,-7.12493258661496
"A","595",8.8291311133843,2.1931137813086,4.52838473163116,7.29326802273519,8.84417590718176,10.3427369879449,13.1565216877374
"A","596",-8.76818701617755,2.21826622133295,-13.1474286835215,-10.2469655939061,-8.78816861293061,-7.31089164684319,-4.31334636541577
"A","597",5.42307854372598,2.13499582158396,1.30578015843619,3.94849327331214,5.43521640088081,6.84991500941636,9.51279569849736
"A","598",-8.4425327186809,2.34097700529963,-13.0157132668072,-10.0305019555585,-8.41572015149562,-6.89770667467285,-3.79875952494576
"A","599",8.28496100665041,2.10335508358083,4.16618909735141,6.89264918778954,8.27441716162189,9.64932496211211,12.4524191596617
"A","600",-17.6677606775039,2.21967359845397,-21.9075324193572,-19.1868989671847,-17.6396231227648,-16.1342330716296,-13.3598822659185
"A","601",0.135040728586016,9.5361682254448,-18.5941405773205,-6.30676747041005,0.263757413448202,6.47854178352202,18.726804166715
"A","602",-3.67285268506222,2.22002886975398,-8.03316788181442,-5.17459899439632,-3.66254326555399,-2.15636344527112,0.782159849806397
"A","603",19.8700767813256,2.03283179479097,15.8440691034391,18.5143272869644,19.8275685957606,21.2249158069832,23.846771285888
"A","604",16.0771755768891,2.10563136854984,12.0107799297991,14.6685542510303,16.0776224225395,17.5395064990165,20.1390868850402
"A","605",-7.69428913544141,2.24827184801809,-12.031189924413,-9.20372606462193,-7.71541699294435,-6.18675182481939,-3.22206425202876
"A","606",15.0151174478646,1.9966475198901,11.060457877916,13.6959843881139,15.0123219838109,16.3910488404683,18.9058797315503
"A","607",6.27288080926881,2.23354811901112,1.84929788458699,4.78100084956365,6.28767249300064,7.80030410746633,10.6054499099902
"A","608",-8.57323848904804,2.30371792726583,-13.1122346706378,-10.1058083238072,-8.55253849692697,-7.0033047516253,-3.86583430313461
"A","610",-7.404924879108,2.25488627891823,-11.7072053495004,-8.98494316979102,-7.42880750911084,-5.84302407384364,-3.05921070955011
"A","611",-9.5557674540019,2.24530142827855,-14.0525949864581,-11.0305147265161,-9.55652291418605,-8.00961628234625,-5.20602362620819
"A","612",0.166840037246354,2.20805750507769,-4.14992959782782,-1.30193632810312,0.12889257248012,1.61739439567568,4.47579603648092
"A","613",2.17319656124594,2.24886283075712,-2.03872283508123,0.645284741084261,2.15285980986064,3.72984917732183,6.5386895261987
"A","614",0.0768452495884035,9.31362543818701,-18.1067397536727,-6.31214168520647,-0.0612977394751872,6.46367491850906,17.6856644968928
"A","615",-10.6908802928267,2.30601112297806,-15.209201163968,-12.265853700867,-10.6419179575249,-9.08698952109748,-6.20990548202564
"A","616",-6.06670769955687,2.17981519333761,-10.3468087783352,-7.50457994166114,-6.072493463912,-4.58045149977644,-1.82823838671104
"A","617",3.34867169808103,2.31338238761507,-1.28267721288335,1.86502771845885,3.35276048398855,4.92186201330647,7.911398957147
"A","618",-0.0505561387132195,9.50283159140238,-18.8080111718353,-6.38693918239497,0.0457440835743255,6.3542150413026,18.0699454770208
"A","619",-13.1582423555249,2.32429456500418,-17.5426992741884,-14.724883551784,-13.1799780657272,-11.5967453260266,-8.48014229012685
"A","620",-2.62965663913124,2.33508900477685,-7.43705097669063,-4.18255113222535,-2.60399698531674,-1.03478904893091,1.8807886357021
"A","621",-7.06699219065211,2.31099122641352,-11.5851932712467,-8.60980464919842,-7.07707748731161,-5.49946081017701,-2.5559984840975
"A","622",-4.98378098982021,2.24412884233331,-9.38597895842226,-6.48888623431895,-4.94186347830035,-3.48162446293458,-0.620456112930106
"A","623",12.0136654159831,2.11378182179702,7.93475345616191,10.6091623664585,11.9665346405331,13.4615825406089,16.160753989909
"A","624",4.03321015270772,2.15216240681724,-0.225828621068236,2.54972055009838,4.02586537809867,5.44564962450294,8.24843496794933
"A","625",15.3582375378186,2.11287449046476,11.2388691347725,13.941389459092,15.3735303077628,16.7573625930447,19.5739096719213
"A","626",-5.22930717194928,2.26166881764353,-9.78406810332469,-6.72434071141746,-5.17075422528054,-3.72322686209202,-0.884490862007457
"A","627",3.58782071752199,2.21129012001592,-0.715931563671026,2.08568782445769,3.57697580356861,5.09563600653459,7.97169751867026
"A","628",17.464910900355,2.05008222986317,13.4588980556744,16.0836438594804,17.4568589787345,18.7970893352878,21.5725683180581
"A","629",8.83441548767818,2.17355876684488,4.66551421825753,7.3928934756596,8.82156055352593,10.3252363142687,13.0020421837045
"A","630",0.130020450045631,9.17894845055603,-18.1990765142674,-5.89918420195362,0.0891008362695686,6.09268757511907,18.2413573070886
"A","631",-0.057201067554826,8.99234678380154,-17.2453131463048,-6.3073430628488,0.0573055204419728,6.15220977245137,17.292743921625
"A","632",-5.00941656586862,2.22737075509373,-9.36842542631299,-6.52423682296127,-5.03038925505248,-3.51357804677122,-0.68601189024611
"A","633",0.0791358469768917,2.2403001743131,-4.27157319897581,-1.46515159431193,0.0905535310774992,1.5894436452282,4.453204111866
"A","634",-6.72013991341945,2.27227841198865,-11.1463366799948,-8.22545031511555,-6.7569243282705,-5.22735380391929,-2.2699196328119
"A","635",-5.01041181775467,2.10199526776652,-9.04121655177403,-6.46189374230285,-4.96598402845236,-3.57769637780317,-0.971883726454102
"A","636",17.7991761044314,2.13647351935517,13.6561495410969,16.3400515996754,17.8107724956153,19.2223328765237,22.0371823265546
"A","637",6.33780613811513,2.1000772100826,2.27322442129302,4.96516723116158,6.27286265146869,7.67401501566469,10.6938195708838
"A","638",-0.0627330530425564,9.4039237614353,-18.9943152134421,-6.09562782530556,-0.0887304146804246,5.94467788849533,19.1149729523152
"A","639",0.440491202284545,2.2690728074586,-4.08543480016715,-1.01137878694779,0.395596853070439,1.94491122668306,4.92680497965572
"A","640",27.5804281309141,2.09254469323601,23.469260410318,26.1607840149795,27.5858249771659,28.9896737608924,31.6646985264791
"A","641",-1.96253420443813,2.10306673228593,-6.08493261941755,-3.39086252065432,-1.99663011946908,-0.525586957604115,2.24544836551313
"A","642",-8.68561058181581,2.31131803432194,-13.1796534268004,-10.2268607999848,-8.72055289759535,-7.09376858395426,-4.1947414559445
"A","643",-2.38603845399393,2.3139119728612,-7.00894750575735,-3.91386710931261,-2.40556824686448,-0.80774727401199,2.06395909469768
"A","644",-14.6994313695839,2.28607808150872,-19.2041663023626,-16.2305978990301,-14.7194494825115,-13.1149828757371,-10.2983083581555
"A","645",-2.66661722064968,2.16677470905227,-6.99451040782517,-4.10243818611966,-2.67937587221843,-1.2308663626481,1.57936388379025
"A","646",0.0616247896099412,9.06719699093636,-17.4883111068705,-6.08369850297853,0.0417561361184955,5.89158332689264,18.4114458071232
"A","647",3.49889401434226,2.24117770902011,-1.01677410271261,2.06893082474929,3.50854739193973,4.95826412715041,7.83786807120081
"A","648",-13.239001086726,2.23377848164069,-17.8070904247134,-14.7015608803766,-13.2151446023904,-11.7612968119796,-8.71546581418744
"A","649",-0.0457701519743227,9.14992312720424,-17.5492189098019,-6.46496265070222,0.0565690088746222,6.3134746090999,17.868967405921
"A","650",-3.18299309054767,2.27675415824403,-7.6311410549919,-4.74835330906483,-3.16754637666665,-1.6039676709227,1.16509106905872
"A","651",12.8492069412876,2.07005253271707,8.72388204833595,11.4860514094767,12.8393409408778,14.239979010799,16.9201520221902
"A","652",-0.917805250200597,2.17235691951818,-5.10681253861881,-2.38395461318889,-0.97335053417011,0.524306956030991,3.40295782319471
"A","653",-2.23367592920272,2.25926584894255,-6.73291105575013,-3.73606826588802,-2.25506908393258,-0.671450811717635,2.14643836286698
"A","654",-5.02007567795441,2.29297701615936,-9.57058439910377,-6.49841636350323,-5.02477108500886,-3.49478368184167,-0.666744771460161
"A","655",0.134258254372983,2.1345111394988,-4.01934582987277,-1.28080027741483,0.15025030555346,1.57242085965778,4.33677908664485
"A","657",-1.73178624618496,2.20751350814442,-5.87530977831756,-3.25043115852576,-1.78082196049338,-0.215846061329697,2.6511287221198
"A","658",5.91404645780749,2.20749439894076,1.49770897395954,4.42514962653391,5.96110913152969,7.38706865315084,10.2656101303133
"A","659",1.94237509843955,2.20889834228978,-2.36060243189492,0.490926834182753,1.94880326129662,3.37648319346746,6.33823944045332
"A","660",12.9570171567336,2.10412237021722,8.72759741149516,11.5515139074212,12.9482955999567,14.3713724468382,17.1038146048032
"A","661",3.46030755115745,2.18224538485656,-0.782123732912267,2.02124825218536,3.43141716500272,4.94371007220807,7.83822747288284
"A","662",13.1673615104987,2.08678517605996,9.10284081488734,11.7976505776855,13.1697564829238,14.5726433490744,17.3562459994416
"A","663",18.8705277808943,2.00681494493918,15.0059199609073,17.488406168568,18.8706120413203,20.2535905511834,22.7793956900209
"A","664",-0.743058354981701,2.29957261011787,-5.23630474629456,-2.26137040136693,-0.793626462687133,0.792821893707135,3.9508029615976
"A","665",-14.6515539103186,2.34212577464764,-19.157269479505,-16.2745637701631,-14.6397781116441,-13.0517274770972,-10.2105497888136
"A","666",12.8140307018261,2.09202479575605,8.66559237608252,11.3925352984305,12.8283456073199,14.2651136430866,16.8241325225537
"A","667",-7.37863725185607,2.17251933463297,-11.7706368959582,-8.80075961008829,-7.37899004754294,-5.8971880424555,-3.2357229816655
"A","668",5.34708140883554,2.17835091532389,1.07482690821507,3.85490900476127,5.37213825705237,6.81714628170243,9.5979850086624
"A","669",9.91844570573101,2.2884380316966,5.36329171863803,8.37615203379633,9.89340543199459,11.4906314017844,14.4671079133145
"A","670",13.3155460171274,2.0574414774875,9.1955154475486,11.9404092601247,13.3232849705307,14.6902187196328,17.4537645753312
"A","671",4.70943167644106,2.13923182404753,0.592182599017716,3.23380104396454,4.68767423116708,6.18770965364372,8.93522890344177
"A","672",-2.70930311272257,2.33353972990465,-7.22522182340646,-4.2724745608922,-2.65521888081196,-1.14646875628076,1.89470463884986
"A","673",7.45425661384258,2.08442988928849,3.44497764335563,6.00666754575497,7.47382078687195,8.85791001023265,11.4824139183101
"A","674",4.19134795621774,2.23274917617956,-0.196595689009711,2.64571581800338,4.20264020234622,5.71500199603855,8.56371842216098
"A","675",12.6597713164957,2.1595507419968,8.4716306142256,11.2099904113756,12.7040404639854,14.1123838041444,16.9328675245413
"A","676",5.9877220779951,2.06273821729397,2.00592843210948,4.60315701611217,5.95813898547818,7.39527018794515,10.0192916471397
"A","677",-6.56240365087713,2.20537659905177,-10.8814568818947,-8.06499937799148,-6.58093790389013,-5.06904745723736,-2.11125300563341
"A","678",3.7393430696061,2.22796938474803,-0.556764611831712,2.20158445604104,3.72942056875231,5.25345278867513,8.17017187768385
"A","679",1.49665930368812,2.2001000474341,-2.67383117484127,-0.0218340821032262,1.51119481345754,2.99208786885059,5.80327629356211
"A","680",3.58081786005482,2.32639055826444,-1.14681135128959,2.05301991717053,3.55261692747864,5.14124395408725,8.19004360865555
"A","681",9.34204544635062,2.30219153622033,4.81105724386524,7.80423849723096,9.32752850859964,10.8993053071053,13.9247826517595
"A","682",-12.7788975895408,2.44166881528036,-17.5053398065547,-14.4011733564242,-12.830979095774,-11.1163851368136,-7.96232429841761
"A","683",-14.389727453217,2.27209396549504,-18.7775861360196,-15.9336907552742,-14.3897333849663,-12.8333115314085,-9.80192110830855
"A","684",0.0914466910569875,9.36102926206388,-18.1761541294448,-6.41597546663604,0.114550557473681,6.61025980585624,18.5069176937414
"A","685",-1.19883804867328,2.35395754029113,-5.84413365963299,-2.73506570690667,-1.17150755052172,0.387145251792993,3.4045379737621
"A","686",4.66481975245274,2.13094550170039,0.535821437025441,3.22127797904245,4.63995627092485,6.08953766608381,8.93018090621466
"A","687",2.98484977363676,2.3174576317524,-1.59256190141456,1.42951949860462,3.02480194600934,4.48791748973856,7.59331254510979
"A","688",0.0158104916068668,9.3614227601354,-18.2735522334945,-6.32390175333789,0.0796756539293251,6.2115205429041,18.4363189903982
"A","689",0.0735782028416163,9.11998959805479,-17.8977043344653,-6.24254215457361,0.0394249272765216,6.2069477432165,17.678878438327
"A","690",5.15102966566056,2.17349922402305,0.864412180584611,3.68996121574338,5.13648799821269,6.56654961220924,9.46375817055922
"A","691",0.0137602219339981,9.20817955998682,-17.976479272711,-6.42121734781706,-0.0732987791415731,6.39090726361736,17.892079507961
"A","692",-7.1840751022029,2.257122758891,-11.5806153098289,-8.69876207345178,-7.1910791260907,-5.66723693062885,-2.65262368297217
"A","693",-16.1776198802876,2.39060489926083,-20.8598729391995,-17.7536077191245,-16.1784403428949,-14.6429758967101,-11.2308445053558
"A","694",-0.0805191372475327,9.26850692745434,-18.7371822930354,-6.28969095215982,0.00810780781592629,6.04882986182816,18.4236155582327
"A","695",12.2189985095562,2.09252921529575,8.08536559327624,10.7899698366281,12.2544247696942,13.6435625612857,16.2580418173649
"A","696",-7.15902340409398,2.33635070935393,-11.6162534819692,-8.78927008764849,-7.16415285800458,-5.55037818444346,-2.6393442499199
"A","697",-0.0356538045377516,9.24758923541935,-18.1861659146191,-6.09512657492537,-0.101486044808179,6.02034330271956,18.0995792486793
"A","698",7.18797628502131,2.11118044114029,3.13445387627481,5.72467295167265,7.14753286172568,8.60556983086324,11.4014434332837
"A","699",0.138250537480941,2.16180373659859,-4.12621019687039,-1.29458645555206,0.193818430629936,1.59074309233416,4.30544627509832
"A","700",-9.51235565902514,2.23996291346853,-13.8861840030372,-11.0612709288138,-9.48678469423903,-7.99359933834819,-5.15221059680557
"A","701",8.53733249393968,2.14014852733585,4.26636390178682,7.11531473654417,8.57938520042519,9.97339084840246,12.8117589235413
"A","702",-3.61379999734445,2.35782336314424,-8.29841153551553,-5.20485373025907,-3.571837575588,-2.04023891170507,0.974603583602532
"A","703",6.09201701845457,2.23133960774167,1.754541345414,4.61441007445518,6.01256702928494,7.57793712361267,10.7243369133813
"A","704",-5.30045189982553,2.17663757707661,-9.67471825296302,-6.71243462716246,-5.29793700132497,-3.85981315529442,-1.01291061561955
"A","705",-12.4457024384874,2.29483896763218,-17.0152130512612,-13.9459781599622,-12.4387416956346,-10.8984402803863,-7.96709356644633
"A","706",-0.00925235451698457,9.59019335535861,-18.6511546064938,-6.50735968596836,0.0290555917980321,6.34566574871017,18.4006244679571
"A","707",0.000537283569727396,9.17806859888534,-17.4756221412712,-6.21753548845697,0.0776519912502274,6.25675570480835,17.9468161750717
"A","708",15.7221906674681,2.16352943884422,11.4714017132242,14.290127241894,15.6939535941466,17.1789245437865,19.9482878340028
"A","709",0.0310026531504262,9.24757083506098,-17.8096111529544,-6.1512415052299,-0.172747731065537,6.07274403438749,18.4384195332314
"A","710",-0.0188608222937759,9.41025418275785,-18.3020913562162,-6.32860348710121,0.092092706136135,6.42559389108761,17.9452150058772
"A","711",-2.73886017748421,2.28502851363473,-7.21215790278316,-4.31217113743937,-2.74480153766031,-1.18953274818039,1.65755831318666
"A","712",-12.124696785682,2.22035662609447,-16.347801364848,-13.6075495917412,-12.1450255215189,-10.6322105901674,-7.73819993860861
"A","713",-10.4207334315501,2.36261479186353,-15.091019663365,-11.989388043982,-10.4364738696201,-8.80635695750606,-5.70982580240754
"A","714",2.24191353845612,2.30228040866443,-2.25163016548911,0.709586518632247,2.24641750604146,3.77565447431238,6.76777024616626
"A","715",-4.19755781738877,2.22199867248194,-8.6489955356222,-5.67446361654694,-4.17356307402182,-2.70236940701737,0.159075706041899
"A","716",-10.7802016321628,2.34139511702132,-15.2998410425554,-12.4006650086023,-10.7642415651569,-9.22206023042351,-6.20059028535186
"A","717",3.8815173596848,2.1897575517789,-0.299209596757964,2.41497104747825,3.84933452684977,5.3188573943628,8.25400100991102
"A","718",-0.00592796437060227,9.30678843137146,-18.1753914472751,-6.32750941119475,0.0581949044760999,6.43059546569833,17.8402421662673
"A","719",3.91689977278762,2.10318608541196,-0.156253120558572,2.49434699077719,3.94224092099652,5.33812399043144,8.09347550966365
"A","720",1.93677663007695,2.15053637370481,-2.25399546076742,0.494109686074736,1.9608402152613,3.41032900117546,6.18005679675009
