"id","pred"
"A_519_721",0.142012200084367
"A_519_729",0.062435958213166
"A_519_732",0.403746699262662
"A_519_736",0.386640129251292
"A_519_738",0.0600105679327668
"A_519_747",0.631232857710519
"A_519_756",0.663250420672927
"A_519_758",0.234887271694935
"A_519_783",0.111703932696605
"A_519_786",0.0717923291131683
"A_519_789",0.185614575737181
"A_519_793",0.152298934368706
"A_519_796",0.104228551316067
"A_519_802",0.141090499011494
"A_519_809",0.832152992237885
"A_519_810",0.113883595602596
"A_519_812",0.584274731876752
"A_519_815",0.57192468454763
"A_519_821",0.0560551168885072
"A_519_825",0.274372132386111
"A_519_826",0.625445561085637
"A_519_829",0.0428992840906562
"A_519_831",0.170077852746285
"A_519_833",0.672762852093436
"A_519_839",0.0560250729388086
"A_519_844",0.222994002870498
"A_527_530",0.722559524088781
"A_527_539",0.642748396619475
"A_527_541",0.880973894324818
"A_527_549",0.281452311099929
"A_527_551",0.608800203587262
"A_527_555",0.959239470810372
"A_527_559",0.158290175682883
"A_527_576",0.607142219157457
"A_527_577",0.481890412454386
"A_527_581",0.668647639632131
"A_527_599",0.730783654208948
"A_527_603",0.277182380811309
"A_527_604",0.433007245398474
"A_527_606",0.45546844586506
"A_527_625",0.437879486516476
"A_527_628",0.374374791350052
"A_527_629",0.708894644305069
"A_527_636",0.364424261034659
"A_527_637",0.780444614851124
"A_527_640",0.0962794149718726
"A_527_651",0.552345714414714
"A_527_660",0.56151677921834
"A_527_662",0.532322064632285
"A_527_663",0.324597323292951
"A_527_666",0.562374485827621
"A_527_670",0.525253059082185
"A_527_675",0.569407424026738
"A_527_679",0.92060831765189
"A_527_681",0.721385279349164
"A_527_685",0.960440394370156
"A_527_690",0.839590626186436
"A_527_701",0.720984584206663
"A_527_703",0.808619152882661
"A_527_708",0.424662746171749
"A_527_721",0.621740178651715
"A_527_729",0.439094825902993
"A_527_732",0.872380445330856
"A_527_736",0.862866771761678
"A_527_738",0.431204685434532
"A_527_747",0.956964469564166
"A_527_756",0.96428448408128
"A_527_758",0.744901507105865
"A_527_783",0.565079597755032
"A_527_786",0.467643597281181
"A_527_789",0.686942967831777
"A_527_793",0.638612907988985
"A_527_796",0.549167216890905
"A_527_802",0.620176403256968
"A_527_809",0.990463089594061
"A_527_810",0.569557014043667
"A_527_812",0.944556448242824
"A_527_815",0.940932921239482
"A_527_821",0.417847825883777
"A_527_825",0.78281455771745
"A_527_826",0.955546486351504
"A_527_829",0.368204567822464
"A_527_831",0.665499429464866
"A_527_833",0.966295106315634
"A_527_839",0.417743924000881
"A_527_844",0.732126233290866
"A_530_539",0.411126905574092
"A_530_541",0.722205950093765
"A_530_549",0.121202910948532
"A_530_551",0.376658487672704
"A_530_555",0.875229694389144
"A_530_559",0.0556955076354691
"A_530_576",0.375021123493531
"A_530_577",0.262430054204861
"A_530_581",0.438694462818779
"A_530_599",0.509861959705175
"A_530_603",0.118663503069637
"A_530_604",0.223870933903938
"A_530_606",0.241240161429588
"A_530_625",0.227589223673123
"A_530_628",0.18121340352037
"A_530_629",0.483925553098562
"A_530_636",0.174348503588453
"A_530_637",0.572692667168925
"A_530_640",0.0291451280962194
"A_530_651",0.3231630529833
"A_530_660",0.331546764004153
"A_530_662",0.305252140162001
"A_530_663",0.147932168166562
"A_530_666",0.332336733907618
"A_530_670",0.299055254311375
"A_530_675",0.338852720578977
"A_530_679",0.793524971092149
"A_530_681",0.49860357656991
"A_530_685",0.878062869175326
"A_530_690",0.65627380943803
"A_530_701",0.498127725651757
"A_530_703",0.611165140191661
"A_530_708",0.217565634796248
"A_530_721",0.389582374231284
"A_530_729",0.228520959230179
"A_530_732",0.707897861810312
"A_530_736",0.692457424114288
"A_530_738",0.222502170791375
"A_530_747",0.869924711084146
"A_530_756",0.887294603261635
"A_530_758",0.527134643404074
"A_530_783",0.334834874330824
"A_530_786",0.250901167192452
"A_530_789",0.458878938252343
"A_530_793",0.406829478145721
"A_530_796",0.320284136674113
"A_530_802",0.38800676476323
"A_530_809",0.960252441210504
"A_530_810",0.338992063731457
"A_530_812",0.842252001668622
"A_530_815",0.834522312113628
"A_530_821",0.212474607029882
"A_530_825",0.57584377065937
"A_530_826",0.866657605972218
"A_530_829",0.176943961983217
"A_530_831",0.435281767896239
"A_530_833",0.892229089927161
"A_530_839",0.212397392892748
"A_530_844",0.511485671529296
"A_539_541",0.792193101713859
"A_539_549",0.172496062687979
"A_539_551",0.464293968015884
"A_539_555",0.915606678081844
"A_539_559",0.0857617604620461
"A_539_576",0.462579781327753
"A_539_577",0.340453963419481
"A_539_581",0.528049246079209
"A_539_599",0.598462666011677
"A_539_603",0.169271709720512
"A_539_604",0.296484704541093
"A_539_606",0.316441921494697
"A_539_625",0.30077857060782
"A_539_628",0.246323932197375
"A_539_629",0.573128020608382
"A_539_636",0.238086101100808
"A_539_637",0.658319404025908
"A_539_640",0.0475724097377164
"A_539_651",0.407405207681211
"A_539_660",0.416444036076171
"A_539_662",0.387934447905572
"A_539_663",0.205909674065476
"A_539_666",0.417293311759524
"A_539_670",0.381145936384717
"A_539_675",0.424282704964488
"A_539_679",0.851609278692301
"A_539_681",0.587510930841657
"A_539_685",0.917736280884562
"A_539_690",0.734657891367549
"A_539_701",0.587046509704356
"A_539_703",0.69392406246612
"A_539_708",0.289175839713099
"A_539_721",0.477766275767901
"A_539_729",0.301852670299894
"A_539_732",0.779913485876742
"A_539_736",0.766532545562042
"A_539_738",0.294901045847342
"A_539_747",0.911601405761854
"A_539_756",0.924628576810506
"A_539_758",0.61513042066885
"A_539_783",0.419976268455731
"A_539_786",0.32743410351398
"A_539_789",0.548308414221971
"A_539_793",0.495587277233869
"A_539_796",0.404290401743796
"A_539_802",0.476129278887062
"A_539_809",0.976050881743508
"A_539_810",0.424431865953994
"A_539_812",0.890352253609005
"A_539_815",0.884315233239053
"A_539_821",0.283248807584684
"A_539_825",0.661265421030277
"A_539_826",0.909123446951687
"A_539_829",0.241206376722698
"A_539_831",0.52460087957773
"A_539_833",0.928282338939406
"A_539_839",0.283158734876484
"A_539_844",0.600036430370813
"A_541_549",0.0393395806030798
"A_541_551",0.183083624325269
"A_541_555",0.712961966789966
"A_541_559",0.0145776909098
"A_541_576",0.181941506882112
"A_541_577",0.110235081323605
"A_541_581",0.22853283028862
"A_541_599",0.286144194095425
"A_541_603",0.038271903294414
"A_541_604",0.0887339741729001
"A_541_606",0.0982259991466044
"A_541_625",0.0907391848154138
"A_541_628",0.0667867591449049
"A_541_629",0.264441893419078
"A_541_636",0.0634393437129496
"A_541_637",0.342307529793081
"A_541_640",0.00651559167143101
"A_541_651",0.147254984602263
"A_541_660",0.152669005912516
"A_541_662",0.135936156467914
"A_541_663",0.0510506741523343
"A_541_666",0.153182974899243
"A_541_670",0.132098328625585
"A_541_675",0.1574475672117
"A_541_679",0.590684431028617
"A_541_681",0.276621498070328
"A_541_685",0.717675631064676
"A_541_690",0.425794056251086
"A_541_701",0.276222486853809
"A_541_703",0.379402585512691
"A_541_708",0.0853671156037235
"A_541_721",0.19220077069467
"A_541_729",0.0912439445819104
"A_541_732",0.483188236653892
"A_541_736",0.465503002017536
"A_541_738",0.0879995086758974
"A_541_747",0.704237710403112
"A_541_756",0.733311131195263
"A_541_758",0.301065569846383
"A_541_783",0.154812651748687
"A_541_786",0.10364291733899
"A_541_789",0.244259687759161
"A_541_793",0.204652963479283
"A_541_796",0.145412921468026
"A_541_802",0.191079506765282
"A_541_809",0.877831712621968
"A_541_810",0.157539255613112
"A_541_812",0.66069081676935
"A_541_815",0.649060056725381
"A_541_821",0.0826794767400298
"A_541_825",0.345265255947835
"A_541_826",0.698928850578833
"A_541_829",0.0646988049024292
"A_541_831",0.225920306349875
"A_541_833",0.74185110081152
"A_541_839",0.0826389267056509
"A_541_844",0.287530699114503
"A_549_551",0.80364853791835
"A_549_555",0.98984200965685
"A_549_559",0.336155892771944
"A_549_576",0.802451662239119
"A_549_577",0.703025764511922
"A_549_581",0.844879032687637
"A_549_599",0.883705724027736
"A_549_603",0.49493365941049
"A_549_604",0.659027156375125
"A_549_606",0.679634035719155
"A_549_625",0.663554960108442
"A_549_628",0.601890692408144
"A_549_629",0.870485894542739
"A_549_636",0.59168240928781
"A_549_637",0.911848844993454
"A_549_640",0.234375084532424
"A_549_651",0.761185940427711
"A_549_660",0.768327042388283
"A_549_662",0.745257817786473
"A_549_663",0.549204302746232
"A_549_666",0.768990003724795
"A_549_670",0.739522801085549
"A_549_675",0.774394689579575
"A_549_679",0.976577990643396
"A_549_681",0.878090505091937
"A_549_685",0.990211355982148
"A_549_690",0.941944593588778
"A_549_701",0.877849065432501
"A_549_703",0.926659016521816
"A_549_708",0.651196742072033
"A_549_721",0.812887429490183
"A_549_729",0.6646793424431
"A_549_732",0.95694171627165
"A_549_736",0.95272034947977
"A_549_738",0.657343789212719
"A_549_747",0.989134293537509
"A_549_756",0.991373235049601
"A_549_758",0.891968255843064
"A_549_783",0.771075449093406
"A_549_786",0.690524626246914
"A_549_789",0.856728533185606
"A_549_793",0.824663882955024
"A_549_796",0.758688530068727
"A_549_802",0.811780526552787
"A_549_809",0.998264487526234
"A_549_810",0.774509040586441
"A_549_812",0.985100470826736
"A_549_815",0.98387047467652
"A_549_821",0.644729726107423
"A_549_825",0.913127215003411
"A_549_826",0.988687971236047
"A_549_829",0.595578999744613
"A_549_831",0.842804684257584
"A_549_833",0.991968140579253
"A_549_839",0.644630622777124
"A_549_844",0.884500385589912
"A_551_555",0.928639698346571
"A_551_559",0.100677044110568
"A_551_576",0.498278582467759
"A_551_577",0.373876766241925
"A_551_581",0.563554988407744
"A_551_599",0.632691924371485
"A_551_603",0.192854417553121
"A_551_604",0.328190100021506
"A_551_606",0.348989447034991
"A_551_625",0.33267413150072
"A_551_628",0.275426674683601
"A_551_629",0.607944286386517
"A_551_636",0.266691228904172
"A_551_637",0.690582585814647
"A_551_640",0.0571405114395603
"A_551_651",0.442512052755292
"A_551_660",0.451696060337534
"A_551_662",0.422663174919391
"A_551_663",0.232366794036236
"A_551_666",0.45255799577693
"A_551_670",0.415721611237679
"A_551_675",0.4596452036766
"A_551_679",0.871389073113631
"A_551_681",0.622011641333299
"A_551_685",0.930513500508753
"A_551_690",0.763184425803027
"A_551_701",0.621558134798746
"A_551_703",0.724621370286679
"A_551_708",0.320546039799285
"A_551_721",0.513506009536069
"A_551_729",0.33379502445066
"A_551_732",0.805524871535295
"A_551_736",0.793063435070346
"A_551_738",0.326535046586316
"A_551_747",0.925109293665786
"A_551_756",0.936561549911143
"A_551_758",0.648894546850858
"A_551_783",0.455279842519009
"A_551_786",0.360400712273617
"A_551_789",0.583560372330647
"A_551_793",0.531308816073039
"A_551_796",0.439342779560629
"A_551_802",0.511867103596614
"A_551_809",0.980674898212062
"A_551_810",0.459796328521128
"A_551_812",0.906252392290901
"A_551_815",0.900858717640164
"A_551_821",0.314336428527653
"A_551_825",0.693410454096055
"A_551_826",0.922921142110379
"A_551_829",0.270002418775196
"A_551_831",0.560140708997953
"A_551_833",0.939757218697931
"A_551_839",0.314241986540112
"A_551_844",0.634224459149659
"A_555_559",0.00303997802212405
"A_555_576",0.0707741645149787
"A_555_577",0.0369414765195543
"A_555_581",0.0958194808168478
"A_555_599",0.129925551376462
"A_555_603",0.00981986814221019
"A_555_604",0.0280247252870208
"A_555_606",0.0318849776790838
"A_555_625",0.0288298932886257
"A_555_628",0.0195935646294896
"A_555_629",0.116675822218694
"A_555_636",0.0183725223219456
"A_555_637",0.166464201478867
"A_555_640",0.00116349987245547
"A_555_651",0.0536620563675494
"A_555_660",0.0562436404864352
"A_555_662",0.0483748343244765
"A_555_663",0.0140170377750187
"A_555_666",0.0564904655272676
"A_555_670",0.046616422118338
"A_555_675",0.058550076417784
"A_555_679",0.369660482015864
"A_555_681",0.124052127136862
"A_555_685",0.505541814183811
"A_555_690",0.226883058650862
"A_555_701",0.123808058231716
"A_555_703",0.192393803941702
"A_555_708",0.0266854905753395
"A_555_721",0.0760900011234528
"A_555_729",0.0290334536404579
"A_555_732",0.272851364431108
"A_555_736",0.258286247074761
"A_555_738",0.0277312148474386
"A_555_747",0.489855747190725
"A_555_756",0.52424056186179
"A_555_758",0.139316141287857
"A_555_783",0.0572750845496029
"A_555_786",0.0341424185859176
"A_555_789",0.104789425110099
"A_555_793",0.0826943092084918
"A_555_796",0.0527914074581517
"A_555_802",0.075503475887836
"A_555_809",0.726465230413341
"A_555_810",0.0585945847764099
"A_555_812",0.441286051426725
"A_555_815",0.428861049864167
"A_555_821",0.0256279985010892
"A_555_825",0.168478827405686
"A_555_826",0.483753027875538
"A_555_829",0.0188298125270654
"A_555_831",0.094354363834808
"A_555_833",0.534665889058066
"A_555_839",0.0256121229717294
"A_555_844",0.130788491752265
"A_559_576",0.898559848704743
"A_559_577",0.830489219603462
"A_559_581",0.924739248583129
"A_559_599",0.947027900719414
"A_559_603",0.65919883078588
"A_559_604",0.797517527913441
"A_559_606",0.813173890730187
"A_559_625",0.800989865664665
"A_559_628",0.752134274800886
"A_559_629",0.939629199403501
"A_559_636",0.743718556887986
"A_559_637",0.962068027179954
"A_559_640",0.381502612911722
"A_559_651",0.871413856947358
"A_559_660",0.876226046266728
"A_559_662",0.860511026722971
"A_559_663",0.707683050058239
"A_559_666",0.876670395966209
"A_559_670",0.856528607425263
"A_559_675",0.880277595869566
"A_559_679",0.992038705830685
"A_559_681",0.943910130169626
"A_559_685",0.997086220588161
"A_559_690",0.976939633582088
"A_559_701",0.943775242908335
"A_559_703",0.969557453417832
"A_559_708",0.791469540832636
"A_559_721",0.905166397054548
"A_559_729",0.801849328628472
"A_559_732",0.983791309776956
"A_559_736",0.981905612054722
"A_559_738",0.796221931547165
"A_559_747",0.996716179699929
"A_559_756",0.997478211858448
"A_559_758",0.951546888325599
"A_559_783",0.878065496086044
"A_559_786",0.821295994894693
"A_559_789",0.931718585239592
"A_559_793",0.91249233115272
"A_559_796",0.8697197859581
"A_559_802",0.904470720997481
"A_559_809",0.999589468822124
"A_559_810",0.880353621222752
"A_559_812",0.995280467941916
"A_559_815",0.994828755514434
"A_559_821",0.786433593244454
"A_559_825",0.962726700585497
"A_559_826",0.996561075306228
"A_559_829",0.74694198784424
"A_559_831",0.923502078963121
"A_559_833",0.997675812837581
"A_559_839",0.786356131458326
"A_559_844",0.947466105238238
"A_576_577",0.37551255942114
"A_576_581",0.565253928808682
"A_576_599",0.634316033130356
"A_576_603",0.194038308598666
"A_576_604",0.329750797568228
"A_576_606",0.350587352922529
"A_576_625",0.334243283876067
"A_576_628",0.276869408720366
"A_576_629",0.609601319361487
"A_576_636",0.268111035298132
"A_576_637",0.692101993581462
"A_576_640",0.057636877179416
"A_576_651",0.44421609809927
"A_576_660",0.453405291646989
"A_576_662",0.424352856212776
"A_576_663",0.233686607955731
"A_576_666",0.454267666556707
"A_576_670",0.417405245303528
"A_576_675",0.461358181164023
"A_576_679",0.872292898325786
"A_576_681",0.623650810006304
"A_576_685",0.931087751053606
"A_576_690",0.764513997088605
"A_576_701",0.623197914246865
"A_576_703",0.726060271835019
"A_576_708",0.322091768817788
"A_576_721",0.515226314810664
"A_576_729",0.33536625288857
"A_576_732",0.806710388960956
"A_576_736",0.794294109310317
"A_576_738",0.32809256275017
"A_576_747",0.925717527719788
"A_576_756",0.937096652514323
"A_576_758",0.650493313156987
"A_576_783",0.456990847926638
"A_576_786",0.362016877492919
"A_576_789",0.5852431237687
"A_576_793",0.533024638903998
"A_576_796",0.441044821368891
"A_576_802",0.513587649036466
"A_576_809",0.980876916275913
"A_576_810",0.4615093705669
"A_576_812",0.906972546890143
"A_576_815",0.901609142452867
"A_576_821",0.315869478577236
"A_576_825",0.694923722598002
"A_576_826",0.923542881230667
"A_576_829",0.271431033295146
"A_576_831",0.561841973599911
"A_576_833",0.940271132958409
"A_576_839",0.315774840138598
"A_576_844",0.635846300166463
"A_577_581",0.684951937896541
"A_577_599",0.745563767757727
"A_577_603",0.292593899534975
"A_577_604",0.450929449102449
"A_577_606",0.473510869318417
"A_577_625",0.455832725279814
"A_577_628",0.391704612154715
"A_577_629",0.724268082951948
"A_577_636",0.38161267406004
"A_577_637",0.793636829084461
"A_577_640",0.10426152181144
"A_577_651",0.570245662344601
"A_577_660",0.57934789681583
"A_577_662",0.550338988988218
"A_577_663",0.341096772454365
"A_577_666",0.58019867508385
"A_577_670",0.543300389690002
"A_577_675",0.587171629523753
"A_577_679",0.927107882005304
"A_577_681",0.736427854551831
"A_577_685",0.964166622002934
"A_577_690",0.850408355316105
"A_577_701",0.736038089835388
"A_577_703",0.820750424928515
"A_577_708",0.44252538404268
"A_577_721",0.638878970094401
"A_577_729",0.457055376988959
"A_577_732",0.881620305243625
"A_577_736",0.872585783230059
"A_577_738",0.449114708433869
"A_577_747",0.960957486529597
"A_577_756",0.96770873947701
"A_577_758",0.759265117738937
"A_577_783",0.582881384889262
"A_577_786",0.485726899302131
"A_577_789",0.702849315621582
"A_577_793",0.655481847290689
"A_577_796",0.567088781226323
"A_577_802",0.637338502652407
"A_577_809",0.991564215584427
"A_577_810",0.587319882199634
"A_577_812",0.949458742538847
"A_577_815",0.946089301960629
"A_577_821",0.43565578584526
"A_577_825",0.795922179350818
"A_577_826",0.959646725171916
"A_577_829",0.385448127021191
"A_577_831",0.681868044041291
"A_577_833",0.969558325591972
"A_577_839",0.435551008235198
"A_577_844",0.746867894605868
"A_581_599",0.571032262863406
"A_581_603",0.152112713766064
"A_581_604",0.27262106083128
"A_581_606",0.291832621583811
"A_581_625",0.276747990867694
"A_581_628",0.224683567912883
"A_581_629",0.545371780767015
"A_581_636",0.216860651062035
"A_581_637",0.632135170243696
"A_581_640",0.0409972786046289
"A_581_651",0.380338486567566
"A_581_660",0.389214833324892
"A_581_662",0.361267185559777
"A_581_663",0.186447622378296
"A_581_666",0.390049587503244
"A_581_670",0.354633918105062
"A_581_675",0.396924322074071
"A_581_679",0.834721674474117
"A_581_681",0.559925261656728
"A_581_685",0.906521991639666
"A_581_690",0.711097855893934
"A_581_701",0.55945474305987
"A_581_703",0.668812736212075
"A_581_708",0.265604648524341
"A_581_721",0.449815450356541
"A_581_729",0.277780893071807
"A_581_732",0.758515088411504
"A_581_736",0.744444303585547
"A_581_738",0.271099879946635
"A_581_747",0.899782874646148
"A_581_756",0.914116091738523
"A_581_758",0.58797891217167
"A_581_783",0.392687508626783
"A_581_786",0.302446662343931
"A_581_789",0.52034585885833
"A_581_793",0.467550655104656
"A_581_796",0.377283036607071
"A_581_802",0.4481891311239
"A_581_809",0.971798129752458
"A_581_810",0.39707113032085
"A_581_812",0.876575439585438
"A_581_815",0.870016975049451
"A_581_821",0.25992251769889
"A_581_825",0.635160325385037
"A_581_826",0.897066053112745
"A_581_829",0.219822059105633
"A_581_831",0.496544139083966
"A_581_833",0.918152314045426
"A_581_839",0.259836220557218
"A_581_844",0.572630154965433
"A_599_603",0.113828348647508
"A_599_604",0.216547095934293
"A_599_606",0.233600216744466
"A_599_625",0.22019569130746
"A_599_628",0.174772201678402
"A_599_629",0.47407650735719
"A_599_636",0.168064375399212
"A_599_637",0.562972883386508
"A_599_640",0.0275408346286439
"A_599_651",0.314336747583386
"A_599_660",0.322625737124485
"A_599_662",0.29664428755444
"A_599_663",0.142294783806685
"A_599_666",0.323407026625336
"A_599_670",0.29052815864057
"A_599_675",0.32985301309778
"A_599_679",0.786399497224513
"A_599_681",0.48874210395915
"A_599_685",0.872989044042066
"A_599_690",0.647133142501588
"A_599_701",0.488266446620721
"A_599_703",0.601655421268673
"A_599_708",0.210362549905607
"A_599_721",0.380133395933013
"A_599_729",0.221110137236972
"A_599_732",0.699349723117242
"A_599_736",0.683712366977191
"A_599_738",0.215204270301395
"A_599_747",0.864619666908051
"A_599_756",0.882493176480384
"A_599_758",0.517287221249663
"A_599_783",0.325877993156194
"A_599_786",0.243095633687354
"A_599_789",0.449081924009675
"A_599_793",0.397265597616215
"A_599_796",0.311491458960521
"A_599_802",0.37856922911622
"A_599_809",0.958086527255166
"A_599_810",0.329990890377839
"A_599_812",0.836218339195841
"A_599_815",0.828299959848641
"A_599_821",0.205371408768261
"A_599_825",0.56613764105616
"A_599_826",0.861261995526881
"A_599_829",0.170599933320918
"A_599_831",0.425569436879624
"A_599_833",0.887577875448702
"A_599_839",0.205295726171442
"A_599_844",0.501624289866106
"A_603_604",0.66367333825303
"A_603_606",0.684164225567764
"A_603_625",0.668176921472167
"A_603_628",0.606782854994754
"A_603_629",0.873146327033408
"A_603_636",0.596607111445696
"A_603_637",0.913862162918795
"A_603_640",0.238289877639483
"A_603_651",0.765105487031651
"A_603_660",0.772180865925978
"A_603_662",0.749316547808913
"A_603_663",0.554228114217824
"A_603_666",0.772837619490024
"A_603_670",0.743629190119586
"A_603_675",0.778191017210161
"A_603_679",0.977271862961217
"A_603_681",0.880640366065565
"A_603_685",0.990538692232473
"A_603_690",0.943404177421003
"A_603_701",0.880402491141881
"A_603_703",0.928410050293438
"A_603_708",0.65588314663017
"A_603_721",0.816282037888066
"A_603_729",0.669295179319945
"A_603_732",0.958090824579831
"A_603_736",0.953959624256014
"A_603_738",0.661998795669609
"A_603_747",0.989492910704864
"A_603_756",0.991666211451048
"A_603_758",0.894306992363083
"A_603_783",0.774903418789457
"A_603_786",0.694987486717537
"A_603_789",0.859580367579603
"A_603_793",0.827922122113415
"A_603_796",0.762630571284732
"A_603_802",0.815187615647617
"A_603_809",0.998333966664696
"A_603_810",0.778304269918418
"A_603_812",0.985572096523446
"A_603_815",0.984375430153113
"A_603_821",0.649447770000141
"A_603_825",0.915118601570417
"A_603_826",0.989059401904797
"A_603_829",0.600491683278763
"A_603_831",0.845839550023427
"A_603_833",0.992243253917006
"A_603_839",0.649349140458858
"A_603_844",0.88695427341523
"A_604_606",0.522674099242832
"A_604_625",0.504936929503823
"A_604_628",0.439764811189638
"A_604_629",0.763893025268117
"A_604_636",0.429387163013324
"A_604_637",0.827010850274086
"A_604_640",0.128329412210943
"A_604_651",0.618030820172794
"A_604_660",0.626856448056384
"A_604_662",0.598641088832501
"A_604_663",0.387378463003494
"A_604_666",0.627680080010532
"A_604_670",0.591756394734459
"A_604_675",0.634422210192696
"A_604_679",0.942705507635979
"A_604_681",0.775080878793536
"A_604_685",0.972856701641791
"A_604_690",0.877280653192556
"A_604_701",0.774723057443985
"A_604_703",0.85118799524789
"A_604_708",0.491520691760222
"A_604_721",0.683951492665868
"A_604_729",0.50616680013456
"A_604_732",0.904298344735118
"A_604_736",0.896527968538538
"A_604_738",0.49817089211374
"A_604_747",0.970299952791654
"A_604_756",0.975663813905264
"A_604_758",0.795953456952812
"A_604_783",0.630275743289654
"A_604_786",0.534874262433135
"A_604_789",0.744064334051208
"A_604_793",0.699678704249314
"A_604_796",0.61496397186351
"A_604_802",0.682487887307325
"A_604_809",0.99401127674061
"A_604_810",0.634565393918593
"A_604_812",0.961044825797196
"A_604_815",0.958307671218426
