"season","id","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","strength_of_schedule"
"A","527",13.8925233672306,0.0347093371949293,2.19521123221552,9.65855642172823,12.367068061718,13.9037610255344,15.4308228972605,18.0788290800301,7.15919117813058
"A","528",1.32227366046251,0.0344009032388659,2.17570415603759,-3.05420922798413,-0.153534501303888,1.34459225867873,2.78444334503891,5.51359269013211,-2.00395583352594
"A","529",3.19826498984986,0.0365884294285806,2.31405546005295,-1.22927335869765,1.61539958967597,3.1965263908589,4.77737999971148,7.66961200463278,2.62739399218351
"A","530",8.66838743800763,0.0341162045634886,2.15769823081709,4.44832794778392,7.17348098473722,8.71501206556353,10.1578151212451,12.9201942069539,2.73466986614275
"A","531",-7.42777352641851,0.0340436089983192,2.15310688413784,-11.5550182788094,-8.89184937591944,-7.42714250743693,-5.95614484916739,-3.24925617494029,-3.28426901178381
"A","532",-0.0241975481032435,0.144128622298277,9.11549444969375,-17.0315197636941,-6.32911186869354,-0.177823914916473,6.25645302290115,17.606596578269,NA
"A","533",-2.13960224046166,0.0350006414754954,2.21363493259044,-6.42134343999843,-3.65431708802251,-2.13524917532188,-0.589164798156881,2.08708900323585,-4.99655667864338
"A","534",-8.09327333256162,0.0347306776570212,2.19656092154614,-12.4453302126235,-9.59835678663984,-8.07948914378527,-6.6264111463195,-3.83834790363899,-6.60826573139979
"A","535",3.02922666141793,0.03471164926895,2.19535746061601,-1.13097247469133,1.54130826073603,3.00195222283453,4.5026540113284,7.30356699770483,-1.33217218164012
"A","536",6.03621777234202,0.035182779760633,2.22515436919348,1.73887603833193,4.47617993110956,6.05036494359608,7.56019633218719,10.4621426073476,2.8964813361661
"A","537",-3.56077106002243,0.0371230467042447,2.34786762540441,-8.23411046059267,-5.15143869466272,-3.55097936123811,-1.94288680900064,1.08315838929322,2.76754173527547
"A","538",-5.14471661574343,0.0368177843557024,2.32856113929869,-9.74100813650606,-6.73324651743477,-5.1174947413715,-3.57738447445513,-0.650835046527474,-4.99430972836113
"A","539",10.303181019986,0.0340262882101841,2.15201142131032,6.10838811954234,8.84599079478693,10.2903459039881,11.7104753163614,14.5874279760966,4.92227977867897
"A","540",-4.44439644964094,0.0350903178153054,2.21930656231097,-8.83157324950255,-5.9515080643884,-4.46711252299493,-2.936388932091,-0.133800862972816,-4.57587653229402
"A","541",3.32658269596926,0.034228814259078,2.16482029331071,-0.85972462249167,1.85839104912029,3.3180447356185,4.805554393405,7.53418210822493,-0.61121513566665
"A","542",-0.0305116444795152,0.143505736544491,9.07609969561308,-17.4351812839755,-6.24543152650539,-0.104383028573484,6.25576003766094,17.5345104878907,NA
"A","543",-7.69821557477965,0.0364349246292493,2.30434696409987,-12.1535970409515,-9.25711910916845,-7.69708194776827,-6.11832309499029,-3.19668980979333,-4.27312392083706
"A","544",-8.59753511435431,0.0355499423678141,2.24837577140024,-12.8704502500696,-10.0756773319834,-8.62476403842045,-7.0882295126773,-4.09650783473921,-7.3518125117321
"A","545",-4.69623819828437,0.0362046840947288,2.28978527412428,-9.12765945388255,-6.22318284230819,-4.73802022628175,-3.15760480566615,-0.140035191923079,-4.7116230327339
"A","546",6.57005215866366,0.033102880964628,2.09361001923313,2.58765893473218,5.16063219518883,6.58679406534904,7.96429878567541,10.7404847002137,6.12493934454676
"A","547",-0.48442189747789,0.0357493010475688,2.26098432138722,-4.9040376548737,-2.02182649726627,-0.493932381315453,1.03914697832143,3.94424271518634,-4.22797363406839
"A","548",-24.530396838689,0.0360915810104767,2.28263200699176,-28.9781252532743,-26.1199130378692,-24.5505350744911,-22.9555350430483,-20.0694066678346,-4.42178843833918
"A","549",20.2440290598947,0.0336145470083004,2.12597062122056,16.1472872303365,18.7174770337931,20.2808519754471,21.7087584542554,24.2920640764511,6.21248858520914
"A","550",-14.127491713579,0.0363198513802336,2.29706909280697,-18.5861201585116,-15.7141465708375,-14.1229210399267,-12.5969360918171,-9.50321649413553,-4.15283066078314
"A","551",11.241923166262,0.0347719522220084,2.19917135424199,6.99806145735586,9.72676216540795,11.2716346763805,12.6793781055805,15.5434623709418,6.95605624860479
"A","552",-13.1238088989032,0.0350442634718487,2.21639382988164,-17.5122623394259,-14.6500885023652,-13.109200222035,-11.6080360403597,-8.87310231633088,-0.793412520779499
"A","553",-15.3960497682299,0.0364688740235751,2.30649411232493,-19.9212095414384,-16.9964540345575,-15.3835606773256,-13.8988810234586,-10.8930815808934,-4.72163185949201
"A","554",5.29005628112378,0.0355556896187049,2.24873925946223,0.853718789926163,3.78818380122586,5.31192467887636,6.76733416920123,9.73297673648112,-6.27443039242783
"A","555",-2.05012240766882,0.0345762051101885,2.18679121986698,-6.46237711137852,-3.50497047786389,-2.0177472395516,-0.574678645809852,2.16932500794356,-2.41468662802867
"A","556",-0.427646046443834,0.0339190970087387,2.14523205447637,-4.67885923764091,-1.87223679731767,-0.469888116770411,1.06231378553929,3.71093698921682,5.64179370650249
"A","557",5.9041509537297,0.0356930427035965,2.25742623130038,1.56179785784257,4.35772897775034,5.91613269648231,7.45515501439387,10.2008456223509,3.58672147525886
"A","558",-11.6782232474676,0.0363543017217927,2.29924792371692,-16.1515335277541,-13.2772755039138,-11.6719062746362,-10.1123395212482,-7.05490378525685,-3.29616751917467
"A","559",24.3270396525367,0.0335189043456451,2.11992164811108,20.2004659838109,22.9177809964736,24.2980375677871,25.73727240997,28.547571489723,6.80057074202727
"A","560",-2.55136300246291,0.0358235316893035,2.26567907938837,-7.01960086719775,-4.11634255185169,-2.54629560689564,-0.964250377579367,1.69930867191481,-8.05938487242129
"A","561",-8.13165704000088,0.0355007995042415,2.24526770380759,-12.412253523121,-9.66923701777117,-8.17932216650788,-6.58085914551075,-3.75302904700697,-4.26806965845692
"A","562",0.649490173045798,0.0346031660495339,2.18849637939076,-3.54261179307342,-0.825912998764077,0.657275878147257,2.09357158000102,4.88440894399523,0.955335316806635
"A","563",0.0901853455448271,0.148173202161109,9.37129614059375,-18.4400139682684,-6.12182849644356,0.156095143680547,6.30903121560913,18.8823526353239,NA
"A","564",-8.31773332526796,0.0363039417791482,2.29606288128508,-12.7851439118773,-9.86086489699261,-8.28940610991715,-6.74610454654313,-3.81521911541189,0.701203661770641
"A","565",-12.3830838252105,0.0368156642752367,2.3284270536368,-17.0129435619826,-13.9385412198869,-12.3676736866792,-10.8414071067263,-7.68201573884215,-2.34282834067938
"A","566",-12.5926655887265,0.0347781521956403,2.19956347500419,-16.9598536812751,-14.0403540722743,-12.5994232980504,-11.1725022443756,-8.15595239826937,-1.08186966834274
"A","567",-5.79877782716759,0.0362023021741453,2.28963462823929,-10.3295999430376,-7.3112803057429,-5.83854521217579,-4.18884594167913,-1.40222919018507,-4.31664853828298
"A","568",11.0415288030808,0.0359809286274895,2.27563373581646,6.65941253694669,9.47864091817032,11.0364986039365,12.601065922527,15.5756051192482,-3.86060841357188
"A","569",-0.32879483039568,0.0330826559326333,2.09233087589606,-4.49878272577623,-1.69510648396088,-0.291821800860576,1.06254256308397,3.88036239984683,-0.137514225438491
"A","570",2.27587833164745,0.0364866745023105,2.30761991344983,-2.10319257200942,0.71226011612035,2.32273178960162,3.88531187190254,6.68794722444561,-1.28151674979326
"A","571",-18.7199485028399,0.0350599821756884,2.21738796800162,-23.0615266061697,-20.1913095188979,-18.7137687756065,-17.2292654830967,-14.3758037604077,-8.14731575109915
"A","572",0.0618532362061406,0.149015927811351,9.42459479054201,-18.7100500552564,-6.21396904969018,0.104125664960965,6.21539162685949,19.1416077624582,NA
"A","573",5.15933527159469,0.0327364259396611,2.07043336845494,1.09633867764529,3.77223780278069,5.19061237571652,6.55031600567071,9.19783212995196,7.1271665177396
"A","574",2.99681561282323,0.0348497791171104,2.20409355927682,-1.30798754461177,1.48658486220533,2.99009697539299,4.49198816603473,7.32024609514283,0.724626573306004
"A","575",-0.948692986241694,0.0350533677508927,2.21696963504629,-5.29641755814135,-2.44085797755553,-0.944527517461496,0.566731112084309,3.34703980224842,2.483088032868
"A","576",13.0556922645114,0.0364994174262998,2.30842584672696,8.64424599057839,11.4353301214974,13.0298087291196,14.6355692687562,17.676823757364,-4.01969848560898
"A","577",14.440861468356,0.0324088545906771,2.04971593727487,10.4596273663082,13.0285152796913,14.4645280683508,15.8343702527108,18.5084208134306,9.51645664854734
"A","578",-0.194788381406849,0.0349356438782265,2.20952412359428,-4.59858697650875,-1.69400927647876,-0.182228506004061,1.35256129907942,4.12115475715604,3.58790575950956
"A","579",-10.1337242718409,0.0357038262209429,2.25810824082044,-14.4664553843827,-11.6572698750307,-10.1672451298875,-8.58288162488381,-5.70503329190723,-5.93762233660102
"A","580",-5.87690040874735,0.0371238881102413,2.34792084059213,-10.5497847138731,-7.4079221626114,-5.87008075336324,-4.33356369656639,-1.2280034261107,-2.81067442174075
"A","581",10.1757590170068,0.0359798952842453,2.27556838145133,5.77230022202884,8.63888838960486,10.1716727698435,11.7197047863718,14.737171025152,2.29527290679366
"A","582",-12.9204524555122,0.0364900190055478,2.30783143840727,-17.5646271286942,-14.4420923227244,-12.9071365547725,-11.4283505138184,-8.27952945674671,-0.112889607082219
"A","583",-1.8765635396289,0.0348133216290421,2.20178778527553,-6.14961883959988,-3.38000239228823,-1.91458039206156,-0.370736700681043,2.44964411389403,-2.22926733519519
"A","584",-0.0489787809298028,0.145996747903606,9.23364508705614,-18.068627138047,-6.17927520185305,-0.203083876501173,6.15918808153822,18.0244794478116,NA
"A","585",-0.0434838408545459,0.145357704427353,9.19322842887952,-17.9537903519142,-6.15894601281537,0.0960671166217618,6.09366998689407,17.9645919346416,NA
"A","586",-10.5146250401599,0.03678098669318,2.32623385077587,-14.8688477667771,-12.0936560104386,-10.5014854078906,-8.9578771986702,-5.89189607737469,-0.909306446826786
"A","587",2.86619629625296,0.0345912881564045,2.1877451554689,-1.36175360524779,1.40484725897075,2.87804131396105,4.32111154276481,7.18750624064357,1.58285299488199
"A","588",-10.2415102007687,0.0359102958204796,2.27116652486281,-14.6366448006326,-11.7492276148454,-10.2747944144733,-8.63887701890014,-5.72923939160993,-3.4806421542203
"A","589",0.315679705448079,0.0333970453064449,2.11221460576404,-3.776974516176,-1.13643461038575,0.311188164751867,1.74147323875529,4.35565514675297,-1.26451314544229
"A","590",-5.26708287317664,0.0346901149811125,2.19399551266889,-9.59076703812571,-6.74346396072058,-5.2544217277478,-3.77867063133937,-0.888662283922389,-4.19384627362789
"A","591",0.0168665485716525,0.148512512220267,9.39275599299268,-18.7491112967141,-6.19009809519347,0.0720169731804701,6.29899598939824,18.7744698979261,NA
"A","592",5.0727713688621,0.0346102959537951,2.18894731413005,0.951271217909657,3.58390724050199,5.10981569500228,6.54724813517498,9.37467439252223,9.22975396042664
"A","593",-18.6274185876823,0.0376359203187848,2.38030460087941,-23.2942915037161,-20.2518044715808,-18.5759338683227,-16.9679968622395,-14.1123522894276,-7.63380463762613
"A","594",-11.5157774060758,0.0352303793880838,2.22816483396388,-15.7352103151819,-13.0412450463307,-11.5372097245608,-9.95088323327289,-7.31780646057534,-4.60543165685864
"A","595",8.82457615849619,0.0336524044767847,2.12836493775773,4.63249393380854,7.39815165846973,8.8450401661107,10.2223891521863,12.8893282678711,7.96477623749537
"A","596",-8.72643418312351,0.0345983877085968,2.1881941705748,-12.9591399512918,-10.2359957429861,-8.68860950445806,-7.24348297759526,-4.53579024184791,2.19710682791058
"A","597",5.4129897529626,0.0341609582499484,2.16052870247513,1.31746015458706,3.95851823503718,5.42423001324734,6.80305225137552,9.67988359767775,3.20717891914418
"A","598",-8.38156874251824,0.0375399598106918,2.37423552545939,-13.1042563027196,-9.9977253841513,-8.38958737462544,-6.79223359279249,-3.78103425128182,-2.7357351821794
"A","599",8.31291380262005,0.0329831575300315,2.08603804438066,4.14991991376841,6.89596018525447,8.32645258750137,9.73009407381317,12.4059561068456,2.78132642853543
"A","600",-17.6849545149062,0.0355845766312343,2.25056623455004,-21.9951408941582,-19.2452776979344,-17.7060869199123,-16.1573306075146,-13.2807011313831,-3.55262070560613
"A","601",-0.123997085613611,0.144927416328879,9.1660146200547,-17.6102504777369,-6.28685262438745,-0.160984976953661,6.36316070301313,17.583294041988,NA
"A","602",-3.62279656772808,0.0344213108836187,2.17699484881956,-7.89525809100347,-5.07206185842085,-3.60436708092734,-2.15311767673804,0.577254016794167,-2.74257408330951
"A","603",19.9378249318608,0.0330398548734854,2.08962389923257,15.8839846247794,18.5050934813237,19.9632429058207,21.3577098346226,24.0233726433464,8.03854233503414
"A","604",16.0915031664355,0.0334706853107475,2.11687200857405,11.9581533110773,14.662571394792,16.0988170969087,17.5152302782746,20.2868114135856,5.52210633579022
"A","605",-7.78138817765597,0.035774266859685,2.26256329798568,-12.2603894362021,-9.31215795203335,-7.78401295519808,-6.26915140570044,-3.24062119861831,-4.96171134648159
"A","606",15.025121593545,0.0315717559044592,1.99677316777921,11.1158833281161,13.6947555038279,15.0305971144363,16.3605506710629,18.8799518421142,11.273097633749
"A","607",6.2854538354827,0.0356338400652098,2.25368192768452,1.98677370636354,4.73029820282482,6.2796423975626,7.79854887535943,10.7152608742659,-0.802450548393837
"A","608",-8.61153219038223,0.0352027676580096,2.22641851482043,-12.9561366540588,-10.1610803066335,-8.57797005250923,-7.11873807679593,-4.17522595588883,-8.59789530177095
"A","610",-7.43287141406094,0.0356716165410333,2.25607112179605,-11.7313137881934,-9.0024275539597,-7.42898423368428,-5.8847107029085,-2.97857701611399,-2.36183663062328
"A","611",-9.53144725258275,0.0347373707600282,2.19698423054847,-13.8089089273093,-11.0064585184047,-9.56712706523989,-8.07528044181311,-5.11357051620276,-0.746145887586146
"A","612",0.135208382545583,0.0367215570500891,2.32247519012191,-4.41185958974171,-1.47503156036408,0.175410961350909,1.66292245458966,4.77866671818562,-5.56703368440887
"A","613",2.17014038290904,0.0336098105434936,2.12567106088363,-1.93711576768411,0.726196964749696,2.16107142570836,3.58991954904283,6.4219851817106,4.79445165714613
"A","614",-0.0630649357060159,0.147146068984133,9.30633453460239,-18.9667633473279,-5.99864453893077,-0.19600486760307,5.98333978621491,18.326500582443,NA
"A","615",-10.6482084002852,0.0347174003891136,2.1957211933923,-14.8960882905037,-12.1393501339158,-10.6531231114885,-9.15520101561492,-6.44005541932616,-2.95816664842747
"A","616",-6.06003162518309,0.0341690178066539,2.16103843359754,-10.2631697475904,-7.49336621075322,-6.03856291532985,-4.63152566973983,-1.73009245543353,-6.39308066226136
"A","617",3.37196316704831,0.0361035623330689,2.28338977236721,-1.20809939976495,1.83815944892997,3.3721590913473,4.95458910691847,7.80905262049258,2.56028783157698
"A","618",0.0429595957884282,0.147953340798468,9.35739088708548,-17.793203017476,-6.4911495260934,0.118347569543297,6.45132959312853,18.1473146762775,NA
"A","619",-13.1640786800361,0.0362364120074652,2.29179192351729,-17.6420496675495,-14.6916350580034,-13.1252779883214,-11.6692808407456,-8.67660110722031,-7.21490641621154
"A","620",-2.58750005343246,0.0355927048247619,2.25108030664624,-6.98425679788949,-4.11883115424361,-2.59071257078456,-1.0747266097814,1.90769254376469,-0.401862281382072
"A","621",-7.04820257708438,0.0371538615897421,2.34981652988459,-11.6028017926442,-8.61651916322426,-7.0280134874996,-5.46665329641371,-2.3024260630634,-1.98934187250018
"A","622",-4.87711390722419,0.0356672829602827,2.25579704208412,-9.24883579320196,-6.43350200052899,-4.83499727708529,-3.35856536187931,-0.394187058883507,0.770887538407611
"A","623",12.0476390319436,0.0340413536750372,2.15296424496922,7.80053063569793,10.5675177189183,12.0537365726044,13.5090996709148,16.2830095230948,6.91340217210767
"A","624",4.02753625741653,0.0335105621231182,2.11939403963243,-0.0102822613477135,2.54719614089309,3.99092019789203,5.45564680316915,8.20640450062556,2.24975124634718
"A","625",15.3948202956648,0.0334991328929136,2.11867119164545,11.2233576497414,13.9498089751989,15.3609968674881,16.8460952371521,19.5280073842364,9.4292551687793
"A","626",-5.2359142462357,0.0359565159503713,2.27408974254694,-9.59010516497484,-6.76218498837805,-5.28709766224935,-3.65927100284564,-0.803118126769237,-0.516105337491594
"A","627",3.60155024091611,0.0345810488856963,2.18709756712856,-0.758940073705406,2.16733819504194,3.60862589810124,5.05276453726741,7.90042755744017,-0.777683554284322
"A","628",17.517437300748,0.0328216058483608,2.07582061890246,13.5588077674579,16.0758517581649,17.527626007932,18.9573509131428,21.6490508400189,5.79089804905657
"A","629",8.84073309121801,0.0326652114703411,2.06592936994671,4.79220619164571,7.46315244850431,8.8211770301155,10.2147987455562,12.9455097401902,5.88779730571915
"A","630",0.114708617733456,0.141450399696201,8.9461087796237,-17.6150458249189,-5.74964300904466,0.112539585286307,6.15883394733826,17.9866021712119,NA
"A","631",-0.0812013115698533,0.146339118374259,9.25529849687308,-18.1913725197859,-6.36561167771217,0.0303502631699439,6.13998290405203,17.9359477527205,NA
"A","632",-5.09948584152363,0.0350020431880209,2.21372358467455,-9.54311716492956,-6.55324851112017,-5.10082523459343,-3.6527539741561,-0.768534250879099,-4.55745302916166
"A","633",0.0767101827551447,0.0343148283120161,2.17026029967204,-4.16066106050118,-1.41598428141829,0.0330077704179408,1.57562260838754,4.38566019214632,0.559954438385285
"A","634",-6.78086440814957,0.0357983814310762,2.26408843739358,-11.2645008000605,-8.2917765196321,-6.80454846098866,-5.31358571923863,-2.24126074148747,-5.79790334099251
"A","635",-4.97995772794745,0.0339695228382673,2.14842126396064,-9.12930014329614,-6.46792554988075,-5.00435732354114,-3.50803443903639,-0.790156198630157,0.659565636790255
"A","636",17.7514025906925,0.0337202961950103,2.13265878703484,13.5565904390815,16.3337614160111,17.7458536907199,19.1847325856192,21.9485700696201,5.55643202068813
"A","637",6.34932690152163,0.033804985253811,2.13801499340896,2.09134727518976,4.94252892045199,6.33935817360691,7.77316742914774,10.5473299575337,6.29886015105005
"A","638",0.041797261553685,0.143943245430845,9.10377018716192,-18.0154170342314,-6.1498374458576,0.0160216226656277,6.19403188392588,18.148055572184,NA
"A","639",0.467252621668404,0.0359232596879943,2.27198643183543,-3.95542829604102,-1.01668189087933,0.434044732888234,1.92460936242014,4.91255738220509,0.852832369238565
"A","640",27.571674650053,0.0334502645055713,2.11558048345383,23.4759637476715,26.1217657475857,27.6109140021507,28.9711542040709,31.7426313882661,7.37683608768292
"A","641",-1.89385512570838,0.0324925182892487,2.05500729417407,-5.98517278958368,-3.30814875944767,-1.83397884397462,-0.501253769779516,2.10876006454311,5.27729038735873
"A","642",-8.68588148763245,0.0356155718219205,2.25252654253163,-13.0896639484378,-10.2316760825499,-8.73865962690707,-7.13332116488292,-4.25726926827156,-4.4176368032092
"A","643",-2.33707534295134,0.0360006147007114,2.27687879240778,-6.85043559331343,-3.89467550855804,-2.29803106993628,-0.775232058437679,2.05045765563504,0.324620248502146
"A","644",-14.686323425472,0.0356495123972764,2.25467313299606,-19.1059378511496,-16.152225313998,-14.7018906300795,-13.1500138150694,-10.1095500096164,-4.36853166412289
"A","645",-2.64406457532455,0.0341278487509089,2.15843467389209,-6.93153621714525,-4.09715931567656,-2.62055510795556,-1.21245196601614,1.59120544769727,-5.13230795030771
"A","646",-0.00125455619494396,0.146747500464901,9.28112684811409,-17.5309466985528,-6.33019232953859,-0.0514823630803474,6.35156050625503,18.0328100873065,NA
"A","647",3.4863615391818,0.0360969168798482,2.28296947700198,-0.966450694665249,1.93083287348413,3.47965243355285,5.05015820155056,7.95100049861146,-0.178441689739172
"A","648",-13.2122533952176,0.035102322310452,2.22006579324745,-17.5182475294205,-14.7298650457276,-13.1945063933609,-11.7142597054346,-8.90903252266445,-3.28407047800088
"A","649",0.0805507142104488,0.142421174945639,9.00750599731055,-17.4099601805494,-6.16870524778016,0.10431195056492,6.45958659782595,17.2807473714413,NA
"A","650",-3.15831520514541,0.0353161787108966,2.23359125959965,-7.4761141730418,-4.69834186360178,-3.14549217706933,-1.61983616557906,1.1598248254283,-0.506960179223406
"A","651",12.8775502399616,0.0324084437097471,2.04968995088315,8.9538581250236,11.4583892143951,12.8994071657741,14.2840519172837,16.7561035923708,8.0332781766485
"A","652",-0.877736772242878,0.034650480200967,2.19148878907249,-5.09566641380651,-2.35952674162538,-0.864323803775108,0.591224657531314,3.4438076549987,-0.669146497321834
"A","653",-2.23613747620208,0.0341245505889305,2.15822607981321,-6.46220064651266,-3.69468820399205,-2.25800601244933,-0.776334696637874,1.95675243486997,-0.282799173911674
"A","654",-4.98262250801381,0.0348467786220997,2.20390379130998,-9.26364285115221,-6.51139053344601,-5.01357216084466,-3.52443730094761,-0.698918118471508,-0.719570425700102
"A","655",0.108470676021904,0.0337080547858548,2.13188457234081,-4.19473243660159,-1.29069194908347,0.08693761988918,1.54855031257426,4.15850057884214,4.24516530988756
"A","657",-1.69882351232123,0.035922173397043,2.27191772876328,-6.10168491270381,-3.28449326618791,-1.7300565556134,-0.136645155689704,2.83303304420962,-2.91580038290193
"A","658",5.92511029741547,0.0339671760193592,2.14827283810053,1.72727972997152,4.42549778107606,5.95708671455838,7.36954200916195,10.0626926920191,-0.26681257628102
"A","659",2.03016495127577,0.0343358157301953,2.17158766054509,-2.20415386819538,0.596981134716076,2.03314989076887,3.51022014809979,6.31144732741131,-5.63280046710034
"A","660",12.9914339161683,0.0328621543661312,2.07838513234043,8.94236783149754,11.5600129585114,13.025886490277,14.4338028981761,17.0314034575409,4.7935491964242
"A","661",3.50087062154041,0.0341539657542258,2.16008645821489,-0.785770008358834,2.09854065434412,3.50934096945791,4.98343933783659,7.70214757458171,-2.25722660214695
"A","662",13.1360315826455,0.0331376298313098,2.0958077305296,9.04081480386581,11.7094259827541,13.1128127702157,14.5668982634267,17.2605094903955,9.1351297337578
"A","663",18.8978454663737,0.0330006401560566,2.08714374273506,14.7796878614928,17.4543417183257,18.9059574262978,20.3250253992549,22.8222901914367,6.92367376029326
"A","664",-0.705849685866462,0.0356044265782506,2.25182165543014,-5.16815741377547,-2.22241570274017,-0.704922560635374,0.81120304074116,3.78676699032916,-4.66612231191413
"A","665",-14.6227361238176,0.03788149672743,2.39583621669787,-19.4094805429639,-16.1772951033203,-14.6217596128686,-13.0678184059085,-9.86823486956709,-9.06676648892395
"A","666",12.838041538375,0.0323808569836236,2.0479452131284,8.78954258120076,11.4672485109867,12.8632790053638,14.2447887229063,16.7564997745387,5.85228519726117
"A","667",-7.36223154394457,0.0351051706181118,2.22024593604108,-11.6512367524736,-8.88158256472284,-7.34702377948756,-5.83643321418566,-3.01547034846623,-4.86507332503538
"A","668",5.35782808141635,0.0338654686101343,2.14184029673922,1.09521977013307,3.91142489002815,5.38391817659895,6.80727453035257,9.47102209486303,6.13817676655024
"A","669",9.97985349259159,0.0365360192827832,2.31074075138853,5.47721326614343,8.44532814322911,9.99176569574951,11.5230612201513,14.4697506049977,0.607589542772681
"A","670",13.4165999386103,0.0329201032528095,2.08205014173592,9.46809152480161,12.0601781682009,13.4032566608849,14.8475567703867,17.4976180866642,7.45017797587906
"A","671",4.73466501063935,0.0328499061612904,2.07761048784953,0.808281254629856,3.31513262297358,4.68269127269722,6.11985519573378,8.81939255381482,7.96640225252149
"A","672",-2.74417969814428,0.0357415598064625,2.26049472231097,-7.16380418719531,-4.26614945547381,-2.75249617016586,-1.21818415248708,1.64962688976428,-3.84165242488234
"A","673",7.47786969482688,0.0323044426979199,2.04311234935643,3.47387058072726,6.06957661365301,7.47115287685665,8.85892827200323,11.5013862673916,6.28381831809055
"A","674",4.19211706554749,0.0354614785347354,2.24278082733868,-0.134490875198314,2.64503762331207,4.19012852467153,5.73726520128707,8.55576602346776,3.56913206143256
"A","675",12.7059196518197,0.0331559363812269,2.09696553840636,8.61487926813151,11.2591941985679,12.6733626236517,14.1192308374627,16.7631933273571,5.87939846831641
