"season","id","mean","sd","2.5%","25%","50%","75%","97.5%"
"A","518",0.478707485670084,0.262110527630359,-0.0309380120702579,0.300765595682205,0.474694496448799,0.655810093057157,0.993216450743815
"A","519",0.234621043566048,0.278222372379544,-0.310945927428156,0.0481150249929143,0.233704195883192,0.420174775986229,0.775828443893648
"A","520",0.297178666331761,0.272198511803831,-0.223403544456269,0.113870085842835,0.297112435050092,0.475928156824867,0.838182437434161
"A","521",-0.470620831667202,0.292432207788205,-1.04909353754495,-0.670235220516621,-0.464848066754839,-0.273668037002466,0.0926940052845774
"A","522",0.0105171904165905,0.799083259616011,-1.53793284878081,-0.493048421061629,0.00613455872252676,0.545586713206174,1.55652611343845
"A","523",-0.855240297334428,0.304491259944649,-1.46180039137191,-1.05733679950784,-0.859339861575512,-0.650554757610088,-0.271951425586752
"A","524",-0.0155945240247613,0.795202279339095,-1.57746964589544,-0.564238199102586,-0.0200575551285233,0.539660207189904,1.51631550989204
"A","525",0.0197345518609668,0.804627635537956,-1.56408403157181,-0.515109710727925,0.0147044147681328,0.537876738000973,1.63293826561992
"A","526",0.00598159354587614,0.275419422981486,-0.539299393002117,-0.180997382357113,0.0122604924392374,0.193323640325725,0.54991745085208
"A","527",0.797542984044978,0.289529140619063,0.244130797058209,0.595517409614598,0.796244822403626,0.997030886015482,1.36527711031518
"A","528",0.142315388112527,0.283125450130611,-0.404940551035301,-0.0502585590568917,0.141114059549446,0.330788508115935,0.720884571778234
"A","529",0.134875371036804,0.310989917971888,-0.48050191408173,-0.0750880432983639,0.140821579978618,0.342758081965698,0.740139557771086
"A","530",0.987495281409456,0.294676640729218,0.420014634645934,0.784665059174186,0.991073645473411,1.18791466611854,1.56032289557673
"A","531",-0.490948757706114,0.270031465503407,-1.02362935885693,-0.66855238545638,-0.495212207881646,-0.311675134308957,0.031262302711736
"A","532",0.00073276671012639,0.789914797634342,-1.56271695713025,-0.535263138137658,0.000427670950362821,0.53859618992607,1.52467961520448
"A","533",-0.0323245900727405,0.291973327165113,-0.609715659450246,-0.219294830685363,-0.0319815618954742,0.160657506093023,0.553044547691237
"A","534",-0.414054910351914,0.261085396429385,-0.923309514591773,-0.583854508455801,-0.414121305074851,-0.242065555928195,0.110224614067557
"A","535",0.528170953255869,0.282342821545734,-0.0272223410108244,0.340170680592182,0.531899640157851,0.713475842333378,1.09102929305105
"A","536",0.188429093125732,0.286055143398496,-0.367440621390229,-0.00957394029617308,0.189301814070613,0.380435819519821,0.742104875727309
"A","537",-0.829393312542175,0.318711583712073,-1.46307834462815,-1.03089512827641,-0.823406794412874,-0.620399196038026,-0.205913897153597
"A","538",-0.429040203341308,0.28585981393694,-0.989325737326591,-0.615479726603459,-0.427235417876318,-0.242422654690747,0.138077633416727
"A","539",0.754068742734237,0.287397828586309,0.197394046584932,0.558979157193267,0.756999967499052,0.945513891241951,1.32949166392051
"A","540",-0.0723486940514138,0.28330103318605,-0.612984037619172,-0.264652607037661,-0.0709024920639741,0.117993673730646,0.468764568039105
"A","541",0.471892602269204,0.257460054399451,-0.0347220254329272,0.302935768058219,0.4734023296292,0.641753244225251,0.99800542660168
"A","542",0.0018114939973247,0.798483678290808,-1.59519844913449,-0.533432708677262,0.0101836983860765,0.544054322188515,1.54609454899828
"A","543",-0.590972445131091,0.278807245905037,-1.14018445570999,-0.774296756912619,-0.590868284418872,-0.400412675985201,-0.0703890114529661
"A","544",-0.462424495275039,0.284611937255813,-1.01186019722028,-0.662480438577367,-0.459501310749821,-0.268151984727371,0.0855752348914032
"A","545",-0.1823371640761,0.282335302341338,-0.72720182953912,-0.373614999279933,-0.187945703753058,0.00529627124355052,0.377474499401019
"A","546",0.449653033508426,0.268834418787929,-0.0699708815443695,0.267196685825512,0.448360344796901,0.631436151688237,0.974328511602564
"A","547",-0.308693381449464,0.286366067183882,-0.862592832565667,-0.507722888877058,-0.310207449089441,-0.113204354877856,0.251392062627881
"A","548",-1.6031818706916,0.360312393942894,-2.34748217306498,-1.83805326688203,-1.58922213152091,-1.3513997634222,-0.932089286401695
"A","549",1.53321403016247,0.303733907718096,0.957932923594624,1.32826725278226,1.52343268464234,1.73401984981763,2.12886704157479
"A","550",-0.908210581830368,0.302593167393767,-1.51920534324404,-1.10900338547537,-0.902973498539364,-0.70119046538689,-0.330794700090749
"A","551",0.878318202602462,0.281426772433382,0.339684654749394,0.690432957005756,0.87133830015844,1.07391813901709,1.43958005921026
"A","552",-1.00063969546906,0.297732935767943,-1.58433972786408,-1.20156088818195,-0.996470957054643,-0.796534703309739,-0.414265547205093
"A","553",-1.42474953818484,0.338569101181076,-2.09998371239951,-1.6492974489562,-1.422115315713,-1.1897528956071,-0.767070653881927
"A","554",0.94476056365306,0.370550806980969,0.252502495500098,0.694554666080625,0.935690827683617,1.18706002995135,1.6735885628218
"A","555",-0.0467053410317372,0.286298029988262,-0.604785603391755,-0.241457106951846,-0.0434765935506314,0.147582415878716,0.514398964210029
"A","556",-0.191161090789506,0.285497317252756,-0.763327900894454,-0.384068588645942,-0.188983045112396,0.00183048331203227,0.357864068549698
"A","557",0.384836099769692,0.276295967485304,-0.162534007896321,0.202704861995198,0.384627355574917,0.569483750706082,0.933456455219888
"A","558",-0.95138488524313,0.313483182951934,-1.58683056364357,-1.1538318922478,-0.947436757713575,-0.742933278955563,-0.328496048760775
"A","559",1.99753265714005,0.343208037329389,1.35740143286129,1.75845666483556,1.9880317148956,2.22103399642786,2.69893009808603
"A","560",0.0545810300996252,0.310529237107587,-0.544675747306891,-0.151714097622987,0.0542686085956393,0.263141536003128,0.677774053594345
"A","561",-0.563602937951455,0.284717061960032,-1.12445309762596,-0.752324355778465,-0.570804622416246,-0.373866421884488,0.000292996157383335
"A","562",-0.0541422493977883,0.263728069829817,-0.585521153463815,-0.227389084868131,-0.0573440501638676,0.121985403244899,0.466542286593375
"A","563",-0.00461111494803135,0.781170363298567,-1.55814188671537,-0.508112599930235,-0.00531266727785415,0.488214534429499,1.57824482775634
"A","564",-0.809362815282126,0.293907867508306,-1.40422277770193,-1.0023791429552,-0.800147237089417,-0.609240411790205,-0.249465988970096
"A","565",-0.866206784817592,0.301668477351339,-1.48075968698296,-1.06563266266731,-0.858456637884919,-0.665462269034051,-0.288798898896542
"A","566",-1.08988808010965,0.31063447420665,-1.73159746422737,-1.289679461808,-1.08178623291398,-0.885609546649062,-0.482244577218586
"A","567",-0.0119070467084745,0.285494318461962,-0.577656194693797,-0.199765621777168,-0.0126240344231053,0.182195750867581,0.534764699706442
"A","568",0.770956145802747,0.316817051331047,0.160609766580088,0.555925352048602,0.764085505714457,0.979092942814371,1.43100594489911
"A","569",-0.0408065606954094,0.273320000393114,-0.566154113537818,-0.228613467828667,-0.0402566690994237,0.143209025567468,0.504631014854057
"A","570",-0.159935981870029,0.299347906178826,-0.744759265921134,-0.363409691522784,-0.159556747309938,0.042349029677058,0.42186902041114
"A","571",-0.856485064917448,0.293340540783681,-1.43811995801912,-1.04940268337808,-0.851254440298115,-0.658684291749261,-0.292625928304658
"A","572",-0.00478424203595997,0.822576233115751,-1.61509530087253,-0.56031047736452,-0.00108979475055906,0.551900498406486,1.55396537187762
"A","573",0.102558048052496,0.279614393741099,-0.444762055787568,-0.0883846125515845,0.103805969826861,0.290179297541518,0.651522145989453
"A","574",0.40399742844892,0.267220357771761,-0.0990884894761316,0.221682347991599,0.397028202810173,0.580110633413651,0.948318321943591
"A","575",-0.0337581052532429,0.265375556579793,-0.577234926839307,-0.207550930442764,-0.0362558855755337,0.146034463393231,0.479715803233617
"A","576",1.01192497334926,0.339973774460918,0.365454408384161,0.777088122688593,1.00468308391598,1.23760999413009,1.6877101314817
"A","577",0.840273823725856,0.26628140535607,0.316997654251543,0.65684996208448,0.836248483503312,1.01508919677858,1.37681577031095
"A","578",-0.282460641895424,0.279515381059214,-0.819421441506464,-0.477679201743803,-0.281732231492819,-0.0899823316580024,0.265846424991127
"A","579",-0.38543094233859,0.271842867362291,-0.920112093254596,-0.568543645348475,-0.383351585598252,-0.2059420969829,0.14270511386278
"A","580",-0.312616000365659,0.294181199228518,-0.892071521059167,-0.511542722080714,-0.307168631530458,-0.115228840504509,0.251946663285548
"A","581",1.04691591899486,0.300313801141921,0.476934386336574,0.841981756116952,1.03829350328518,1.25595238701499,1.63089423047364
"A","582",-1.64745849572653,0.385626032749222,-2.44532453477736,-1.90027380036606,-1.6290166468822,-1.38629234484486,-0.924121209479358
"A","583",-0.00894317203532591,0.273260724609427,-0.534265719667421,-0.188155245331109,-0.0137410278774068,0.179406006891485,0.551263869857096
"A","584",0.0177268929458821,0.781878530108765,-1.547078907316,-0.503888586300858,0.0183969356558941,0.567543871323403,1.52853538163223
"A","585",0.0112605996041145,0.798074848952684,-1.61243900302911,-0.532944219463526,0.0180156305463009,0.558576903039652,1.54689995984177
"A","586",-1.14739339052036,0.323595762173623,-1.79913156342408,-1.36541387995699,-1.14238181257339,-0.925068017534485,-0.524717065187332
"A","587",0.0737967031652098,0.270611690581214,-0.461300286897221,-0.106570078708946,0.0772838306113612,0.260603720995772,0.593946724810701
"A","588",-0.845771789493593,0.292114231257257,-1.41855355807663,-1.03884357733134,-0.840958580582097,-0.646331174439719,-0.288721097184277
"A","589",0.499791549170073,0.278114098415795,-0.0244047003574148,0.309585347427281,0.49575597979014,0.685184949494492,1.06767516379644
"A","590",-0.796980098488155,0.288460650777415,-1.38060507309799,-0.987129533562068,-0.792244417561834,-0.599631928987083,-0.244699216232075
"A","591",0.00315360290021832,0.80634025561453,-1.59321323615814,-0.551101556929086,0.00636226524647502,0.552444377891132,1.5604584178878
"A","592",0.405510690160828,0.273391085596395,-0.137594283539547,0.231498058684704,0.410719719354839,0.584514277043908,0.936449017586581
"A","593",-1.37252822488371,0.33302813406762,-2.04047730896439,-1.58999873954251,-1.36179239758702,-1.14435477697233,-0.750427489831231
"A","594",-0.540084339849298,0.277815981543604,-1.10010435949619,-0.723828601049924,-0.538599414950038,-0.350977562440125,-0.00879645177773079
"A","595",0.401813648071048,0.290633313279274,-0.144914463161477,0.201726973386334,0.403126399611586,0.60325343814496,0.970196385065795
"A","596",-0.993003808441444,0.318405881701726,-1.61322210018847,-1.20292270761531,-0.992906758009605,-0.775897923555967,-0.375823770995405
"A","597",0.574970341437896,0.285135621684505,0.0199411356852106,0.379456857854885,0.575437636077557,0.768006858820243,1.13180423379056
"A","598",-0.78720514419785,0.320809224572219,-1.42352809107451,-1.00258144999587,-0.782840658201372,-0.568140913473788,-0.17050300986472
"A","599",1.02339963379539,0.28443573262253,0.474533077858296,0.828039044437514,1.02132665123689,1.21999504931874,1.5570440062002
"A","600",-1.74480155487488,0.345417437709569,-2.45342218907858,-1.96876538762637,-1.73185122289954,-1.51062905821709,-1.10518685182379
"A","601",-0.00220537506857574,0.795310498038235,-1.5721704809242,-0.535116355565941,0.00085397203418508,0.532659491986982,1.55212653709538
"A","602",-0.550129095183391,0.272764355285009,-1.08840210345299,-0.735528360496117,-0.55009239443105,-0.36445144525801,-0.0192841339460256
"A","603",1.36339204538369,0.286301246546423,0.804337345935307,1.17187312841749,1.35517881168301,1.55397791084949,1.94686891396516
"A","604",0.929678368978408,0.291254983102637,0.368036909493022,0.730363331504678,0.926356318120112,1.12521358452289,1.51378931285959
"A","605",-0.586661979203481,0.291521286951346,-1.16108918492714,-0.784509928499403,-0.586818840184,-0.394578625802454,-0.0116424867623755
"A","606",1.24047812365374,0.26796669573179,0.711636732202744,1.06115428296228,1.23775881619368,1.41937023957935,1.78509274001763
"A","607",0.604958106031033,0.299904566138396,0.0316102170600287,0.396046029840663,0.604840393645583,0.800818600012442,1.20741953510542
"A","608",-0.756885535047944,0.281866861062121,-1.30919078195592,-0.94105016016808,-0.766471444393947,-0.570337012619043,-0.198519609079446
"A","610",-0.596573619247012,0.288968054056215,-1.16769512589573,-0.790347410057229,-0.589259724683669,-0.402160141065166,-0.0543849770249026
"A","611",-1.15605372623364,0.302697206761633,-1.75675433383626,-1.35885358845625,-1.15156823511893,-0.951058096205042,-0.566400660776933
"A","612",-0.189606687415414,0.277326620469943,-0.730258516411402,-0.371748541953539,-0.190910990084308,-0.009805743629123,0.354334706370228
"A","613",-0.263897839140125,0.275970183600997,-0.803086813544784,-0.450481023126807,-0.267183238026827,-0.0752674252793799,0.270567870888241
"A","614",0.0147287738039821,0.775838627039301,-1.54014704062079,-0.499794321514449,0.00647454282909083,0.542349682595287,1.54427810005621
"A","615",-1.00675344176969,0.306172415928752,-1.61700861339537,-1.21507765223173,-1.00524580636359,-0.79922486517067,-0.417236305941922
"A","616",-0.378851556931314,0.268684722761098,-0.90075837658472,-0.564732554022005,-0.378424851936069,-0.196996492587695,0.147539896345701
"A","617",0.465045930098918,0.282347713753141,-0.0768346074143793,0.273975954370667,0.464252793728728,0.653272983758665,1.0328070534309
"A","618",0.00556368344995297,0.805151970371418,-1.59949953415133,-0.507084260249111,0.0112017585181882,0.519211270851478,1.60272236439928
"A","619",-1.07910268145554,0.30862706672932,-1.67832498922252,-1.28592718962093,-1.08163383316868,-0.863412774297129,-0.496661902221474
"A","620",-0.376692336602892,0.284443508733929,-0.931665642156198,-0.574149334074875,-0.370520422130201,-0.183550206189523,0.184787386712178
"A","621",-0.537660915720089,0.296986951885196,-1.12848214943477,-0.7442415829969,-0.532105396975722,-0.337298881506516,0.0380590236194881
"A","622",-0.371345670946264,0.289615565152281,-0.947231862632864,-0.56331075421104,-0.370056954755092,-0.182431369046301,0.195993326787482
"A","623",0.700823646616076,0.263035188266646,0.182890903276812,0.524540802596936,0.702000295334609,0.883595373693381,1.22299811592077
"A","624",0.467744115670781,0.25236469691182,-0.0299655328804964,0.299553550842763,0.463083436993672,0.632118651624212,0.972667748715666
"A","625",0.901087581448601,0.274333166131096,0.359396363154307,0.718231250358483,0.898383594616315,1.08556089629524,1.44318500227635
"A","626",-0.383207344910678,0.276267143023903,-0.929155787452647,-0.569958786963306,-0.386642700237718,-0.1928704230198,0.144020705576541
"A","627",0.686025528674483,0.280901485482354,0.152392958361394,0.493545685233916,0.679099692308764,0.875392222682123,1.25043135353387
"A","628",1.1566881538058,0.284574508273447,0.608052435501464,0.962165149589682,1.1514669593927,1.34851997554808,1.72522465524244
"A","629",1.14088169831361,0.279243579770858,0.592820544982579,0.954618456751015,1.13627075681606,1.32912783913935,1.70681518276782
"A","630",-0.00991977033077318,0.810907194120569,-1.569316463257,-0.554342812124444,-0.0207178041765704,0.546203649111526,1.5904324799881
"A","631",0.00339600245759926,0.799600606961579,-1.57883226682126,-0.508781221734783,-0.00107843266314735,0.522326153770548,1.62006195139665
"A","632",0.0198460774914478,0.287176658044107,-0.541522135268396,-0.177001898555107,0.0218310740690188,0.219758540264681,0.562805897825546
"A","633",0.034180530809196,0.278544080414933,-0.503475842304474,-0.151649322284373,0.0376419137536383,0.221508025600949,0.575131338700915
"A","634",-0.739890731870756,0.287811318934202,-1.30578961641802,-0.937956787861575,-0.738686609797966,-0.542674177314187,-0.180872661334449
"A","635",-0.466435773276144,0.252224090978127,-0.966984873256238,-0.635962117627912,-0.467914482318366,-0.298804599897015,0.0343131210620017
"A","636",1.49141813651555,0.296952403062574,0.921707439131799,1.29239467163186,1.48718533428193,1.68791390024464,2.08033589814804
"A","637",0.667200129551944,0.273842036269433,0.133734629473076,0.484203222405652,0.664794631254193,0.853925338802098,1.20481045642445
"A","638",0.0124276403875485,0.76461122760439,-1.47999536406161,-0.499793911381663,0.0208801491524288,0.52602009130734,1.50220209971297
"A","639",-0.0556433367736859,0.284334338491042,-0.614977064427554,-0.240767329578308,-0.0596901281073899,0.133179879432717,0.507987258626335
"A","640",2.01304442297632,0.339813954138271,1.38429831895896,1.76993648259896,2.00246450555844,2.23602543596671,2.69809118718453
"A","641",-0.495281480240582,0.279080502115197,-1.03449584658703,-0.682663472214181,-0.491519518243514,-0.305608093763715,0.0506809989180141
"A","642",-1.00398721847292,0.31977452657905,-1.62046863549762,-1.21875336821463,-1.00395134170155,-0.786305546624255,-0.394593328704703
"A","643",-0.352033328430989,0.28882360804418,-0.910926745339649,-0.551520753728406,-0.35007188452318,-0.156316980641718,0.211487035840843
"A","644",-1.57185351124222,0.336599660407661,-2.24651172784477,-1.7921913927025,-1.56327330091865,-1.34575120664955,-0.912877980385473
"A","645",-0.0687508636257979,0.268989128367811,-0.603572179316439,-0.249705712525006,-0.0675428896931891,0.114351442528155,0.448875699963845
"A","646",0.000577415468631327,0.785004473296276,-1.54785325024333,-0.528245751543265,-0.00583701135058598,0.523095503758789,1.5733640819961
"A","647",0.102739391582953,0.276856149988263,-0.426216429819798,-0.0903579754531936,0.102214841671945,0.28760963995086,0.640779728417234
"A","648",-0.759420520762991,0.297638148567141,-1.34620659709506,-0.962343556991212,-0.755722636991653,-0.559136459085815,-0.176863883724635
"A","649",0.0138659853803571,0.801216617764552,-1.60698590197736,-0.512961511338542,0.0126570468862624,0.557021909538927,1.5748264385371
"A","650",-0.471902737529549,0.280393692244371,-1.02492831622218,-0.665148755537444,-0.468420958739755,-0.277190562994633,0.0601231777136629
"A","651",0.967769330082805,0.255358315598587,0.47672068526305,0.789873362143325,0.965941034975357,1.13939160718033,1.48376527292503
"A","652",0.152655453780187,0.255104261531438,-0.326538743507222,-0.0245363687496011,0.147549420029238,0.319535624987633,0.656087132042099
"A","653",-0.165446166333993,0.258178511294427,-0.671291649163088,-0.340921142680957,-0.165969368623824,0.0121311800265642,0.345426160474117
"A","654",-0.631946426706748,0.287755008677082,-1.21113460769312,-0.823656226534014,-0.626699490791576,-0.437861560783859,-0.0767328323156675
"A","655",-0.122025536281702,0.273126602758293,-0.65525543126197,-0.30440761171782,-0.118039657757927,0.0613275359109744,0.406545898658136
"A","657",-0.279402043965033,0.271320480032133,-0.829466448596013,-0.460116663503606,-0.273887401875722,-0.0954105171619385,0.244701270448294
"A","658",0.41109580385102,0.27262627073745,-0.117664306784476,0.22491586976228,0.410933758662508,0.592878596621403,0.948255043877079
"A","659",0.648354970352113,0.303712257081546,0.0564771990633496,0.442506340872806,0.649083584095305,0.848290096986303,1.24698704049804
"A","660",1.11700223551405,0.282856046006798,0.570456124617964,0.920094998120167,1.11217619160024,1.30817430697626,1.67798423694479
"A","661",0.0366717446783978,0.285669878654894,-0.501420081673008,-0.153097893070498,0.0327353666231667,0.230398263744083,0.610157602035295
"A","662",0.852396594971217,0.28347076969697,0.318383871149773,0.654412099809826,0.851306939660713,1.0470724434395,1.42246097949574
"A","663",2.23522792981642,0.344113478352087,1.60163070031142,1.99491986096832,2.21943970967936,2.46561483679043,2.93978316422921
"A","664",-0.169786341119725,0.282602578268905,-0.724098800554744,-0.361421813191338,-0.169531434790138,0.0178415258659528,0.394657362414757
"A","665",-0.888571509053545,0.308085622597996,-1.51009605428055,-1.09737670315205,-0.88705117419774,-0.681763749511758,-0.302591616036972
"A","666",1.20142591355878,0.295436944639529,0.646488757929879,0.998727660622852,1.19949303112893,1.38900357122414,1.80915436755191
"A","667",-0.349623407255009,0.281881205786512,-0.899989909095044,-0.546489552282375,-0.349305205559272,-0.154255043204772,0.207652684833288
"A","668",0.315884879510782,0.294490321900622,-0.250280150750629,0.116802042402806,0.312254025638051,0.515842051142973,0.914824275979418
"A","669",0.680937350728803,0.287977722284739,0.123039012568211,0.482533113139251,0.67626347910356,0.872457072496108,1.2481167800371
"A","670",0.908530340921708,0.264327022103122,0.398124990495382,0.731150495040388,0.901917851482694,1.08466452506103,1.43579262111235
"A","671",0.402423495800763,0.259700985742543,-0.112237824844648,0.229596082120651,0.399517924450048,0.575729670427192,0.904453573383009
"A","672",-0.118313257361061,0.276399335970608,-0.661178393760493,-0.303768461743624,-0.119686373832536,0.0676280542391151,0.415419239421771
"A","673",0.688515128703505,0.279062069762019,0.136684025691185,0.498203760356209,0.687049907621512,0.877433119313514,1.23302176416913
"A","674",0.0243578457915437,0.277579224398104,-0.515127939662804,-0.165651979598628,0.0248508090940068,0.216728935646484,0.582472458359107
"A","675",1.14565331211377,0.283538465542324,0.601708482241911,0.956810875155008,1.14383115820808,1.33622915281789,1.70477046579808
"A","676",0.43172702912371,0.259857507817075,-0.0661930711443924,0.254175038446383,0.430738782386298,0.610173601623001,0.936195655060767
"A","677",-0.437932379565015,0.277328971422382,-0.97990808786823,-0.625583004695703,-0.435095397562984,-0.243972180363888,0.0909534347245691
"A","678",0.316425410632804,0.26827735604859,-0.214553231819493,0.133329200393985,0.318845257781462,0.497615222512682,0.851786352829491
"A","679",0.549197845030028,0.286589663395868,-0.00506081546831464,0.35020727729021,0.551272575718039,0.741001405636024,1.10917648145597
"A","680",0.334299855085005,0.295674205651823,-0.249000201478535,0.136382795273184,0.332268879509752,0.528490788243443,0.923928917581722
"A","681",0.563436234028713,0.296279307567212,-0.0193143964762738,0.35953614050839,0.564781743400679,0.769190623647219,1.13124051612913
"A","682",-1.17662768464677,0.349431842618699,-1.88193007764567,-1.40631837674321,-1.16394779550968,-0.940208475326039,-0.49686755354081
"A","683",-1.05166665036763,0.316180389017632,-1.6625781540509,-1.2698188498913,-1.04520003980189,-0.838493093672872,-0.429064087750285
"A","684",0.00852703484084341,0.783688081107598,-1.55674661746647,-0.496729964099406,0.0104946469399125,0.533981347910301,1.54382422588275
"A","685",0.247751957061264,0.298484080094978,-0.32995631132755,0.0459544304022684,0.242550463813811,0.438654511487965,0.856782162401237
"A","686",0.811254635597406,0.29639063977394,0.24504220794378,0.604855765360644,0.810953625952821,1.00805746030079,1.39544910340143
"A","687",0.367310226590598,0.293464076338414,-0.214057443993526,0.172726678206866,0.368298645899789,0.565122848785895,0.946711454879143
"A","688",-0.0013913915555119,0.839595082774476,-1.6825248382959,-0.559454051313957,-0.000562886943247215,0.54818809509456,1.62761705310479
"A","689",0.00244975925613315,0.791518397816421,-1.55211594117076,-0.536226316249436,0.00570774351622236,0.534126679489813,1.53513864074086
"A","690",0.357672123560544,0.286870639586348,-0.183662960046696,0.160468979287958,0.350577961445179,0.558029412160105,0.925562060348983
"A","691",0.0144685783733669,0.79957112407318,-1.58963540760662,-0.506452102967031,0.0147846673414876,0.541189543850876,1.59344820767241
"A","692",-0.458767613774332,0.29165374507725,-1.02614240991721,-0.654703971390581,-0.464168190888169,-0.260533742654132,0.107133413915956
"A","693",-0.911069361320158,0.322021431018574,-1.5490194196407,-1.12225669942483,-0.911944100363961,-0.693567658398677,-0.284467536504428
"A","694",-0.00664407899202751,0.774953057510358,-1.49426356806291,-0.529790121695612,-0.0100534949694532,0.50827548346994,1.51106287962322
"A","695",0.433110690880261,0.258369009748055,-0.0793780753750267,0.259932428828746,0.436004771547311,0.60498086592654,0.937409926249045
"A","696",-0.349921781180915,0.282675917248692,-0.895354267108177,-0.542884396782675,-0.344772595151617,-0.155536898303902,0.196363342281372
"A","697",0.0133454798926248,0.802751923894708,-1.51783212080177,-0.512104814387542,-0.0034618338873745,0.550780383874632,1.5882376416751
"A","698",0.42257033791119,0.263814016255869,-0.0914554971940161,0.242086319738066,0.426252574035955,0.598490027794344,0.934729294200121
"A","699",-0.0261676467827155,0.252286591256108,-0.498398993850186,-0.198518510205458,-0.0276654019867056,0.1496811107624,0.476996486789025
"A","700",-1.09989954040046,0.314019479417088,-1.72720662378694,-1.31182046472185,-1.09274784799141,-0.883406575988513,-0.515597619697136
"A","701",1.14929075618086,0.332359665598996,0.525166542912485,0.912718220377609,1.13848646425632,1.36971568908826,1.82220560945625
"A","702",-0.438996192872293,0.291146813453823,-1.00812776855331,-0.636903788861212,-0.439662268746708,-0.245947937776456,0.139427353106531
"A","703",0.659776104439273,0.279234720646987,0.110130329292965,0.466365979422852,0.657396566319447,0.850340092752578,1.20240169936745
"A","704",-0.159631363428954,0.26021065493953,-0.667003058898825,-0.333767953590982,-0.158168605080559,0.012691903672155,0.361948497686398
"A","705",-1.03053879959939,0.317176678973565,-1.66441476193293,-1.24712925701126,-1.01780721013429,-0.811132393033569,-0.426834424147493
"A","706",0.00482243449081228,0.772836158343918,-1.48150233957139,-0.527205787203411,0.00137832862076844,0.54025724389972,1.52462308101605
"A","707",-0.00912608474528323,0.764784593753189,-1.51833880834517,-0.51184495190333,-0.0159521509617624,0.49573785781661,1.54913489547164
"A","708",1.066881900808,0.268314071015612,0.543966661300467,0.886945249656271,1.06082022478583,1.24321329237415,1.60123650642461
"A","709",-0.0113038241180038,0.773346689319026,-1.51284758996375,-0.527572552683729,-0.0149787387910424,0.501507204610771,1.5025054503334
"A","710",-0.0111719763705499,0.816186920833221,-1.6321783807097,-0.554451972437223,-0.0251828356272598,0.508948889376226,1.59356488089554
"A","711",-0.173005034576489,0.281640911799554,-0.722867415277607,-0.364072315831529,-0.169435824765207,0.0268971614769383,0.364475874030103
"A","712",-1.29646383043078,0.311807783236104,-1.9191691070793,-1.50707212602644,-1.29196779739644,-1.08645634748528,-0.689248608494676
"A","713",-1.16567107354094,0.339940173176853,-1.84097731291652,-1.39046504011379,-1.16323833518448,-0.92738014591759,-0.53103037359908
"A","714",0.0895566706549366,0.272672507077316,-0.440095772872626,-0.0962376850389992,0.091472196319556,0.273949985744943,0.631648548929501
"A","715",-0.491647145613049,0.301961858989776,-1.08366697529268,-0.690842029381656,-0.482711372834723,-0.288694562775159,0.072223525449707
"A","716",-1.14563484234381,0.293289920466432,-1.72024482638641,-1.34604237032656,-1.1426367194637,-0.945970611334598,-0.577124545710724
"A","717",-0.0749439451089758,0.285671866590355,-0.642527418656995,-0.263628267957842,-0.0746381695983265,0.116880442850591,0.465788899175405
"A","718",-0.00305475493984523,0.804201977728966,-1.58488716089801,-0.543222319736873,0.00320619804073316,0.530385055396983,1.60597012219277
